"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"43353","ENSG00000151131",300,-0.1086,0.061,0.00995,0.143,"C12orf45","9606.ENSP00000447057","Ensembl_gene"
"43354","ENSG00000140835",0,-0.0185,0.063,0.00995,0.143,"CHST4","9606.ENSP00000341206","Ensembl_gene"
"43355","ENSG00000166016",342,0.0927,0.2147,0.00997,0.143,"ABTB2","9606.ENSP00000410157","Ensembl_gene"
"43356","ENSG00000287900",1,-0.0305,0.0701,0.00996,0.143,"AC061961.1","",""
"43357","ENSG00000128581",75,-0.1321,0.0826,0.00999,0.143,"IFT22","9606.ENSP00000320359","Ensembl_gene"
"43358","ENSG00000227729",1,-0.0222,0.0646,0.00999,0.143,"RD3L","9606.ENSP00000455434","Ensembl_gene"
"43359","ENSG00000240857",157,-0.1368,0.0877,0.00998,0.143,"RDH14","9606.ENSP00000370648","Ensembl_gene"
"43360","ENSG00000160404",1825,0.0947,0.049,0.01,0.143,"TOR2A","9606.ENSP00000362381","Ensembl_gene"
"43361","ENSG00000253616",673,0.1656,0.1503,0.01,0.143,"AC107959.3","",""
"43362","ENSG00000257815",184,-0.1048,0.0557,0.01,0.143,"CNOT2-DT","",""
"43363","ENSG00000256576",454,-0.1202,0.0696,0.00979,0.142,"LINC02361","",""
"43364","ENSG00000286080",1,-0.0287,0.0687,0.0098,0.142,"AC011477.7","",""
"43365","ENSG00000238832",1,-0.0235,0.0654,0.00981,0.142,"AC004839.1","",""
"43366","ENSG00000207721",3,-0.0403,0.0791,0.00983,0.142,"MIR186","",""
"43367","ENSG00000135521",292,-0.1179,0.0671,0.00988,0.142,"LTV1","9606.ENSP00000356548","Ensembl_gene"
"43368","ENSG00000159055",139,-0.1046,0.0553,0.00987,0.142,"MIS18A","9606.ENSP00000290130","Ensembl_gene"
"43369","ENSG00000175309",5152,0.079,0.0355,0.00987,0.142,"PHYKPL","9606.ENSP00000310978","Ensembl_gene"
"43370","ENSG00000234230",1,0.0303,0.0699,0.0099,0.142,"ZFX-AS1","",""
"43371","ENSG00000254802",74,-0.1677,0.1349,0.0099,0.142,"AC022182.2","",""
"43372","ENSG00000269293",229,-0.1215,0.0708,0.0099,0.142,"ZSCAN16-AS1","",""
"43373","ENSG00000270171",2,-0.0366,0.0753,0.00989,0.142,"AL359881.3","",""
"43374","ENSG00000273226",55,-0.1399,0.0912,0.00988,0.142,"AL391834.2","",""
"43375","ENSG00000273763",6,-0.1854,0.2291,0.0099,0.142,"AC007318.3","",""
"43376","ENSG00000104899",31,0.0973,0.2439,0.00965,0.141,"AMH","9606.ENSP00000221496","Ensembl_gene"
"43377","ENSG00000105655",731,-0.1288,0.0753,0.00966,0.141,"ISYNA1","9606.ENSP00000337746","Ensembl_gene"
"43378","ENSG00000136854",99,-0.1599,0.1185,0.00967,0.141,"STXBP1","9606.ENSP00000362399","Ensembl_gene"
"43379","ENSG00000169692",2793,0.1162,0.0763,0.00968,0.141,"AGPAT2","9606.ENSP00000360761","Ensembl_gene"
"43380","ENSG00000230825",16,-0.1098,0.3773,0.00969,0.141,"AC005532.1","",""
"43381","ENSG00000256651",1,-0.0228,0.065,0.00969,0.141,"AC006518.1","",""
"43382","ENSG00000068024",2549,0.1143,0.0642,0.0097,0.141,"HDAC4","9606.ENSP00000264606","Ensembl_gene"
"43383","ENSG00000287701",1,-0.0259,0.0668,0.0097,0.141,"AC116337.4","",""
"43384","ENSG00000211972",42,-0.041,0.0799,0.00971,0.141,"IGHV3-66","",""
"43385","ENSG00000171204",438,-0.1768,0.1523,0.00972,0.141,"TMEM126B","9606.ENSP00000351737","Ensembl_gene"
"43386","ENSG00000146166",12,-0.0368,0.0755,0.00973,0.141,"LGSN","9606.ENSP00000359691","Ensembl_gene"
"43387","ENSG00000161249",29,-0.1958,0.241,0.00974,0.141,"DMKN","9606.ENSP00000342012","Ensembl_gene"
"43388","ENSG00000156510",243,-0.167,0.1273,0.00976,0.141,"HKDC1","9606.ENSP00000346643","Ensembl_gene"
"43389","ENSG00000115268",25134,-0.131,0.0803,0.00977,0.141,"RPS15","9606.ENSP00000467466","Ensembl_gene"
"43390","ENSG00000135048",2962,0.113,0.062,0.00947,0.14,"CEMIP2","9606.ENSP00000366243","Ensembl_gene"
"43391","ENSG00000171643",255,0.1438,0.0985,0.00948,0.14,"S100Z","9606.ENSP00000320430","Ensembl_gene"
"43392","ENSG00000197530",2116,0.0968,0.0516,0.00948,0.14,"MIB2","9606.ENSP00000426103","Ensembl_gene"
"43393","ENSG00000254974",3,-0.0455,0.0853,0.00947,0.14,"AP001372.4","",""
"43394","ENSG00000255108",3,0.0372,0.0758,0.00949,0.14,"AP006621.1","",""
"43395","ENSG00000164934",762,-0.1362,0.0857,0.00951,0.14,"DCAF13","9606.ENSP00000297579","Ensembl_gene"
"43396","ENSG00000155636",334,-0.0892,0.0431,0.00952,0.14,"RBM45","9606.ENSP00000286070","Ensembl_gene"
"43397","ENSG00000223750",35,0.1763,0.1766,0.00953,0.14,"SIRPB3P","",""
"43398","ENSG00000229117",35209,-0.0659,0.1219,0.00954,0.14,"RPL41","9606.ENSP00000449026","Ensembl_gene"
"43399","ENSG00000166483",229,0.133,0.084,0.00955,0.14,"WEE1","9606.ENSP00000402084","Ensembl_gene"
"43400","ENSG00000272491",33,-0.0578,0.0836,0.00955,0.14,"AL109659.2","",""
"43401","ENSG00000136936",379,-0.1248,0.0734,0.00956,0.14,"XPA","9606.ENSP00000364270","Ensembl_gene"
"43402","ENSG00000088832",10867,0.1111,0.0609,0.00959,0.14,"FKBP1A","9606.ENSP00000383003","Ensembl_gene"
"43403","ENSG00000105640",49360,-0.1048,0.0896,0.00959,0.14,"RPL18A","9606.ENSP00000222247","Ensembl_gene"
"43404","ENSG00000112640",2237,0.084,0.04,0.00959,0.14,"PPP2R5D","9606.ENSP00000417963","Ensembl_gene"
"43405","ENSG00000183760",2,-0.0304,0.07,0.0096,0.14,"ACP7","9606.ENSP00000327557","Ensembl_gene"
"43406","ENSG00000214725",3,0.0387,0.0774,0.00959,0.14,"CDIPTOSP","",""
"43407","ENSG00000255284",263,0.1396,0.093,0.00958,0.14,"AP006621.3","",""
"43408","ENSG00000085185",882,0.1248,0.0751,0.00962,0.14,"BCORL1","9606.ENSP00000437775","Ensembl_gene"
"43409","ENSG00000177721",1019,-0.1456,0.0859,0.0096,0.14,"ANXA2R","9606.ENSP00000315915","Ensembl_gene"
"43410","ENSG00000185670",383,0.0822,0.0387,0.00962,0.14,"ZBTB3","9606.ENSP00000378286","Ensembl_gene"
"43411","ENSG00000258337",2,0.0168,0.0621,0.00961,0.14,"AC130895.1","",""
"43412","ENSG00000232470",1,-0.0347,0.0735,0.00962,0.14,"AL136368.1","",""
"43413","ENSG00000163607",262,-0.1095,0.0592,0.00963,0.14,"GTPBP8","9606.ENSP00000373176","Ensembl_gene"
"43414","ENSG00000112218",14,-0.0847,0.1864,0.00934,0.139,"GPR63","9606.ENSP00000229955","Ensembl_gene"
"43415","ENSG00000234807",34,-0.1418,0.0923,0.00936,0.139,"LINC01135","",""
"43416","ENSG00000166669",593,-0.1298,0.0817,0.00937,0.139,"ATF7IP2","9606.ENSP00000379808","Ensembl_gene"
"43417","ENSG00000006757",237,-0.1278,0.0759,0.00938,0.139,"PNPLA4","9606.ENSP00000370430","Ensembl_gene"
"43418","ENSG00000151276",1,-0.0314,0.0707,0.00939,0.139,"MAGI1","9606.ENSP00000385450","Ensembl_gene"
"43419","ENSG00000271268",1,-0.0237,0.0655,0.00938,0.139,"AC015849.6","",""
"43420","ENSG00000207231",1,-0.0226,0.065,0.00942,0.139,"AC106897.1","",""
"43421","ENSG00000280036",1,-0.0255,0.0666,0.00943,0.139,"AC020661.4","",""
"43422","ENSG00000168126",2,-0.0393,0.078,0.00944,0.139,"OR2W6P","",""
"43423","ENSG00000215712",372,-0.1094,0.0587,0.00945,0.139,"TMEM242","9606.ENSP00000383594","Ensembl_gene"
"43424","ENSG00000224316",4,-0.0487,0.0897,0.00945,0.139,"GTF2IP5","",""
"43425","ENSG00000151665",352,-0.1158,0.0636,0.00914,0.138,"PIGF","9606.ENSP00000281382","Ensembl_gene"
"43426","ENSG00000067840",1371,-0.1893,0.205,0.00916,0.138,"PDZD4","9606.ENSP00000164640","Ensembl_gene"
"43427","ENSG00000225938",39,-0.156,0.1106,0.00917,0.138,"AL109741.1","",""
"43428","ENSG00000239510",1,-0.0219,0.0646,0.00917,0.138,"RPL9P5","",""
"43429","ENSG00000256358",2,-0.0348,0.0737,0.00916,0.138,"RPL31P57","",""
"43430","ENSG00000262503",1,-0.0246,0.066,0.00916,0.138,"AC027763.1","",""
"43431","ENSG00000131969",4,0.9704,0.2636,0.00918,0.138,"ABHD12B","9606.ENSP00000336693","Ensembl_gene"
"43432","ENSG00000163918",305,-0.1256,0.0728,0.00918,0.138,"RFC4","9606.ENSP00000376272","Ensembl_gene"
"43433","ENSG00000185697",421,-0.1815,0.1736,0.00919,0.138,"MYBL1","9606.ENSP00000429633","Ensembl_gene"
"43434","ENSG00000198157",18,-0.2144,0.3122,0.00919,0.138,"HMGN5","9606.ENSP00000350848","Ensembl_gene"
"43435","ENSG00000113083",2,-0.0318,0.0711,0.00923,0.138,"LOX","9606.ENSP00000231004","Ensembl_gene"
"43436","ENSG00000122035",191,0.143,0.0956,0.00922,0.138,"RASL11A","9606.ENSP00000241463","Ensembl_gene"
"43437","ENSG00000138079",4,-0.0653,0.1202,0.00926,0.138,"SLC3A1","9606.ENSP00000260649","Ensembl_gene"
"43438","ENSG00000144061",17,-0.1656,0.1259,0.00923,0.138,"NPHP1","9606.ENSP00000313169","Ensembl_gene"
"43439","ENSG00000156411",1431,-0.1831,0.2361,0.00924,0.138,"ATP5MPL","9606.ENSP00000401770","Ensembl_gene"
"43440","ENSG00000158769",3857,0.1364,0.0866,0.00926,0.138,"F11R","9606.ENSP00000357005","Ensembl_gene"
