"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"6860","ENSG00000124302",29,-0.0177,0.0486,0.215,0.595,"CHST8","9606.ENSP00000262622","Ensembl_gene"
"6861","ENSG00000287312",6,-0.0097,0.0472,0.215,0.595,"AC127526.4","#N/A","#N/A"
"6862","ENSG00000122674",423,0.0304,0.0459,0.215,0.595,"CCZ1","9606.ENSP00000325681","Ensembl_gene"
"6863","ENSG00000111199",49,-0.0213,0.0491,0.215,0.596,"TRPV4","9606.ENSP00000406191","Ensembl_gene"
"6864","ENSG00000167207",2540,-0.0306,0.0454,0.215,0.596,"NOD2","9606.ENSP00000300589","Ensembl_gene"
"6865","ENSG00000229648",19,-0.017,0.0485,0.215,0.596,"RPSAP22","#N/A","#N/A"
"6866","ENSG00000107796",300,-0.0252,0.0489,0.215,0.596,"ACTA2","9606.ENSP00000402373","Ensembl_gene"
"6867","ENSG00000143119",31526,-0.0317,0.0402,0.215,0.596,"CD53","9606.ENSP00000271324","Ensembl_gene"
"6868","ENSG00000148516",311,0.0205,0.0489,0.215,0.596,"ZEB1","9606.ENSP00000354487","Ensembl_gene"
"6869","ENSG00000162735",1401,-0.0278,0.0276,0.215,0.596,"PEX19","9606.ENSP00000357051","Ensembl_gene"
"6870","ENSG00000171954",143,-0.0202,0.0488,0.215,0.596,"CYP4F22","9606.ENSP00000269703","Ensembl_gene"
"6871","ENSG00000008282",1192,0.0305,0.0456,0.216,0.596,"SYPL1","9606.ENSP00000011473","Ensembl_gene"
"6872","ENSG00000101417",578,-0.0308,0.0343,0.216,0.596,"PXMP4","9606.ENSP00000386385","Ensembl_gene"
"6873","ENSG00000114956",1975,-0.0317,0.0411,0.216,0.596,"DGUOK","9606.ENSP00000264093","Ensembl_gene"
"6874","ENSG00000156675",14530,-0.0317,0.0411,0.216,0.596,"RAB11FIP1","9606.ENSP00000331342","Ensembl_gene"
"6875","ENSG00000175414",294,0.0282,0.048,0.216,0.596,"ARL10","9606.ENSP00000308496","Ensembl_gene"
"6876","ENSG00000197608",415,0.0315,0.043,0.216,0.596,"ZNF841","9606.ENSP00000470746","Ensembl_gene"
"6877","ENSG00000232485",11,0.0157,0.0483,0.215,0.596,"AC098820.2","#N/A","#N/A"
"6878","ENSG00000285966",79,-0.0194,0.0488,0.216,0.596,"AC007686.4","#N/A","#N/A"
"6879","ENSG00000117155",154,0.0259,0.0489,0.216,0.596,"SSX2IP","9606.ENSP00000340279","Ensembl_gene"
"6880","ENSG00000130714",1213,0.0317,0.0392,0.216,0.596,"POMT1","9606.ENSP00000361302","Ensembl_gene"
"6881","ENSG00000154134",465,0.0295,0.047,0.216,0.596,"ROBO3","9606.ENSP00000380903","Ensembl_gene"
"6882","ENSG00000010295",3931,-0.031,0.0354,0.217,0.596,"IFFO1","9606.ENSP00000482285","Ensembl_gene"
"6883","ENSG00000090060",4717,0.0252,0.0489,0.216,0.596,"PAPOLA","9606.ENSP00000216277","Ensembl_gene"
"6884","ENSG00000095906",3044,-0.0297,0.0465,0.216,0.596,"NUBP2","9606.ENSP00000262302","Ensembl_gene"
"6885","ENSG00000102547",198,0.0317,0.0417,0.216,0.596,"CAB39L","9606.ENSP00000479669","Ensembl_gene"
"6886","ENSG00000103274",1630,-0.0309,0.0348,0.216,0.596,"NUBP1","9606.ENSP00000283027","Ensembl_gene"
"6887","ENSG00000110756",533,0.0284,0.0478,0.217,0.596,"HPS5","9606.ENSP00000265967","Ensembl_gene"
"6888","ENSG00000122188",369,0.0287,0.0476,0.216,0.596,"LAX1","9606.ENSP00000406970","Ensembl_gene"
"6889","ENSG00000124422",3964,-0.03,0.0322,0.216,0.596,"USP22","9606.ENSP00000261497","Ensembl_gene"
"6890","ENSG00000132424",3194,0.025,0.0489,0.216,0.596,"PNISR","9606.ENSP00000358242","Ensembl_gene"
"6891","ENSG00000135966",866,0.0311,0.0354,0.216,0.596,"TGFBRAP1","9606.ENSP00000377027","Ensembl_gene"
"6892","ENSG00000146085",481,0.0306,0.0453,0.216,0.596,"MMUT","9606.ENSP00000274813","Ensembl_gene"
"6893","ENSG00000147421",618,0.0317,0.0386,0.216,0.596,"HMBOX1","9606.ENSP00000380516","Ensembl_gene"
"6894","ENSG00000163521",189,-0.0303,0.0459,0.216,0.596,"GLB1L","9606.ENSP00000295759","Ensembl_gene"
"6895","ENSG00000164985",1587,0.0258,0.0488,0.217,0.596,"PSIP1","9606.ENSP00000370109","Ensembl_gene"
"6896","ENSG00000168237",1420,-0.0315,0.0425,0.216,0.596,"GLYCTK","9606.ENSP00000389175","Ensembl_gene"
"6897","ENSG00000168395",1447,0.0296,0.0311,0.216,0.596,"ING5","9606.ENSP00000322142","Ensembl_gene"
"6898","ENSG00000170270",185,0.0227,0.049,0.216,0.596,"GON7","9606.ENSP00000306320","Ensembl_gene"
"6899","ENSG00000175354",1233,0.0311,0.0442,0.216,0.596,"PTPN2","9606.ENSP00000311857","Ensembl_gene"
"6900","ENSG00000184575",1078,0.0304,0.0456,0.216,0.596,"XPOT","9606.ENSP00000327821","Ensembl_gene"
"6901","ENSG00000229619",53,-0.0283,0.0482,0.216,0.596,"MBNL1-AS1","#N/A","#N/A"
"6902","ENSG00000248693",8,0.012,0.0475,0.216,0.596,"LINC02100","#N/A","#N/A"
"6903","ENSG00000261780",10,-0.016,0.0483,0.217,0.596,"LINC02582","#N/A","#N/A"
"6904","ENSG00000279464",6,0.0124,0.0476,0.216,0.596,"AC096720.2","#N/A","#N/A"
"6905","ENSG00000135185",613,0.0289,0.0474,0.217,0.596,"TMEM243","9606.ENSP00000398083","Ensembl_gene"
"6906","ENSG00000283399",58,0.0186,0.0487,0.217,0.596,"AC004381.3","#N/A","#N/A"
"6907","ENSG00000047634",76,0.0161,0.0482,0.217,0.597,"SCML1","9606.ENSP00000369380","Ensembl_gene"
"6908","ENSG00000115423",40,0.0228,0.0492,0.217,0.597,"DNAH6","9606.ENSP00000374045","Ensembl_gene"
"6909","ENSG00000144381",2922,0.0314,0.043,0.217,0.597,"HSPD1","9606.ENSP00000373620","Ensembl_gene"
"6910","ENSG00000181631",10952,-0.0308,0.0446,0.217,0.597,"P2RY13","9606.ENSP00000320376","Ensembl_gene"
"6911","ENSG00000183978",948,-0.0295,0.0466,0.217,0.597,"COA3","9606.ENSP00000354762","Ensembl_gene"
"6912","ENSG00000197308",17,-0.017,0.0485,0.217,0.597,"GATA3-AS1","#N/A","#N/A"
"6913","ENSG00000218713",23,-0.0161,0.0483,0.217,0.597,"AL512378.1","#N/A","#N/A"
"6914","ENSG00000267676",17,-0.0177,0.0486,0.217,0.597,"THA1P","#N/A","#N/A"
"6915","ENSG00000084070",44010,-0.0267,0.0484,0.218,0.597,"SMAP2","9606.ENSP00000361803","Ensembl_gene"
"6916","ENSG00000104979",2717,-0.0256,0.0487,0.217,0.597,"C19orf53","9606.ENSP00000465432","Ensembl_gene"
"6917","ENSG00000107789",170,0.023,0.049,0.217,0.597,"MINPP1","9606.ENSP00000361064","Ensembl_gene"
"6918","ENSG00000117597",603,0.0313,0.0431,0.217,0.597,"UTP25","9606.ENSP00000419005","Ensembl_gene"
"6919","ENSG00000117751",1436,0.0297,0.0316,0.218,0.597,"PPP1R8","9606.ENSP00000311677","Ensembl_gene"
"6920","ENSG00000145649",2709,0.0202,0.0488,0.218,0.597,"GZMA","9606.ENSP00000274306","Ensembl_gene"
"6921","ENSG00000160563",655,-0.0316,0.0408,0.217,0.597,"MED27","9606.ENSP00000292035","Ensembl_gene"
"6922","ENSG00000163040",5,-0.0126,0.0477,0.218,0.597,"CCDC74A","9606.ENSP00000295171","Ensembl_gene"
"6923","ENSG00000163714",1278,0.0263,0.0486,0.217,0.597,"U2SURP","9606.ENSP00000418563","Ensembl_gene"
"6924","ENSG00000164002",244,0.031,0.0353,0.217,0.597,"EXO5","9606.ENSP00000361788","Ensembl_gene"
"6925","ENSG00000164543",3083,0.0314,0.0421,0.218,0.597,"STK17A","9606.ENSP00000319192","Ensembl_gene"
"6926","ENSG00000166938",769,0.0315,0.0384,0.218,0.597,"DIS3L","9606.ENSP00000321711","Ensembl_gene"
"6927","ENSG00000168852",19,0.02,0.049,0.217,0.597,"TPTE2P5","#N/A","#N/A"
"6928","ENSG00000170903",206,0.0236,0.049,0.218,0.597,"MSANTD4","9606.ENSP00000304713","Ensembl_gene"
"6929","ENSG00000173402",476,0.0307,0.0344,0.217,0.597,"DAG1","9606.ENSP00000442600","Ensembl_gene"
"6930","ENSG00000173542",210,0.0174,0.0484,0.217,0.597,"MOB1B","9606.ENSP00000379366","Ensembl_gene"
"6931","ENSG00000174010",119,0.018,0.0485,0.217,0.597,"KLHL15","9606.ENSP00000332791","Ensembl_gene"
"6932","ENSG00000178295",208,0.0229,0.049,0.218,0.597,"GEN1","9606.ENSP00000318977","Ensembl_gene"
"6933","ENSG00000213139",271,0.0306,0.0453,0.218,0.597,"CRYGS","9606.ENSP00000376287","Ensembl_gene"
"6934","ENSG00000213600",31,-0.0163,0.0483,0.217,0.597,"U73169.1","#N/A","#N/A"
"6935","ENSG00000229106",43,0.0214,0.0491,0.218,0.597,"BTBD6P1","#N/A","#N/A"
"6936","ENSG00000230305",6,-0.0129,0.0477,0.218,0.597,"AC004980.3","#N/A","#N/A"
"6937","ENSG00000236977",18,-0.0169,0.0484,0.218,0.597,"ANKRD44-IT1","#N/A","#N/A"
"6938","ENSG00000260657",6,-0.0094,0.0471,0.218,0.597,"AC107871.2","#N/A","#N/A"
"6939","ENSG00000279457",338,-0.0258,0.0487,0.217,0.597,"WASH9P","9606.ENSP00000485442","Ensembl_gene"
"6940","ENSG00000287808",24,0.0214,0.0491,0.217,0.597,"AL355999.1","#N/A","#N/A"
"6941","ENSG00000140941",5478,-0.0309,0.0355,0.218,0.597,"MAP1LC3B","9606.ENSP00000268607","Ensembl_gene"
"6942","ENSG00000174871",70,-0.0265,0.0487,0.218,0.597,"CNIH2","9606.ENSP00000310003","Ensembl_gene"
"6943","ENSG00000230042",8,0.0117,0.0475,0.218,0.597,"AK3P3","#N/A","#N/A"
"6944","ENSG00000256518",7,-0.0106,0.0473,0.218,0.597,"AP000812.3","#N/A","#N/A"
"6945","ENSG00000105677",1605,-0.0299,0.046,0.218,0.597,"TMEM147","9606.ENSP00000222284","Ensembl_gene"
"6946","ENSG00000151151",329,0.0147,0.0479,0.218,0.597,"IPMK","9606.ENSP00000363046","Ensembl_gene"
"6947","ENSG00000223551",55,-0.0096,0.0471,0.218,0.597,"TMSB4XP4","#N/A","#N/A"
"6948","ENSG00000179528",27,-0.0235,0.0492,0.218,0.597,"LBX2","9606.ENSP00000366789","Ensembl_gene"
"6949","ENSG00000196072",1020,0.0232,0.0489,0.218,0.598,"BLOC1S2","9606.ENSP00000359398","Ensembl_gene"
"6950","ENSG00000171928",165,0.021,0.0489,0.218,0.598,"TVP23B","9606.ENSP00000305654","Ensembl_gene"
"6951","ENSG00000028116",349,0.0276,0.048,0.219,0.598,"VRK2","9606.ENSP00000408002","Ensembl_gene"
"6952","ENSG00000065534",180,-0.0208,0.0488,0.219,0.598,"MYLK","9606.ENSP00000353452","Ensembl_gene"
"6953","ENSG00000100033",33,0.0234,0.0492,0.219,0.598,"PRODH","9606.ENSP00000349577","Ensembl_gene"
"6954","ENSG00000125651",3395,-0.0314,0.0397,0.219,0.598,"GTF2F1","9606.ENSP00000377969","Ensembl_gene"
"6955","ENSG00000143515",3854,0.0312,0.0429,0.219,0.598,"ATP8B2","9606.ENSP00000357475","Ensembl_gene"
"6956","ENSG00000146350",42,0.0219,0.049,0.219,0.598,"TBC1D32","9606.ENSP00000381270","Ensembl_gene"
"6957","ENSG00000167046",6,-0.013,0.0478,0.219,0.598,"AL357033.1","#N/A","#N/A"
"6958","ENSG00000167554",17,0.0167,0.0484,0.219,0.598,"ZNF610","9606.ENSP00000383922","Ensembl_gene"
"6959","ENSG00000168461",6193,-0.0309,0.044,0.219,0.598,"RAB31","9606.ENSP00000461945","Ensembl_gene"
"6960","ENSG00000169583",651,0.0227,0.0489,0.219,0.598,"CLIC3","9606.ENSP00000419378","Ensembl_gene"
"6961","ENSG00000170855",347,0.0233,0.0489,0.219,0.598,"TRIAP1","9606.ENSP00000449795","Ensembl_gene"
"6962","ENSG00000227827",81,0.0241,0.0492,0.219,0.598,"AC138969.3","#N/A","#N/A"
"6963","ENSG00000273987",6,0.0103,0.0473,0.219,0.598,"AC121761.2","#N/A","#N/A"
"6964","ENSG00000043462",11121,-0.0314,0.0396,0.219,0.598,"LCP2","9606.ENSP00000046794","Ensembl_gene"
"6965","ENSG00000159842",7167,-0.0313,0.0414,0.219,0.598,"ABR","9606.ENSP00000303909","Ensembl_gene"
"6966","ENSG00000036054",601,0.0222,0.0489,0.219,0.598,"TBC1D23","9606.ENSP00000377700","Ensembl_gene"
"6967","ENSG00000120696",283,0.0175,0.0483,0.219,0.598,"KBTBD7","9606.ENSP00000368797","Ensembl_gene"
"6968","ENSG00000026508",18921,-0.0287,0.0299,0.22,0.599,"CD44","9606.ENSP00000398632","Ensembl_gene"
"6969","ENSG00000047315",3062,0.0292,0.0467,0.22,0.599,"POLR2B","9606.ENSP00000370625","Ensembl_gene"
"6970","ENSG00000100100",7882,0.0312,0.0423,0.22,0.599,"PIK3IP1","9606.ENSP00000215912","Ensembl_gene"
"6971","ENSG00000112200",598,0.0263,0.0485,0.22,0.599,"ZNF451","9606.ENSP00000359740","Ensembl_gene"
"6972","ENSG00000124733",2459,-0.0295,0.0462,0.22,0.599,"MEA1","9606.ENSP00000244711","Ensembl_gene"
"6973","ENSG00000130638",1629,0.0298,0.0322,0.22,0.599,"ATXN10","9606.ENSP00000252934","Ensembl_gene"
"6974","ENSG00000138430",1226,0.0314,0.0409,0.22,0.599,"OLA1","9606.ENSP00000284719","Ensembl_gene"
"6975","ENSG00000165131",102,-0.0216,0.0489,0.22,0.599,"LLCFC1","9606.ENSP00000386450","Ensembl_gene"
"6976","ENSG00000170949",845,0.0325,0.0417,0.22,0.599,"ZNF160","9606.ENSP00000406201","Ensembl_gene"
"6977","ENSG00000178917",88,0.0273,0.0482,0.22,0.599,"ZNF852","9606.ENSP00000389841","Ensembl_gene"
"6978","ENSG00000184990",2676,-0.0293,0.0465,0.22,0.599,"SIVA1","9606.ENSP00000329213","Ensembl_gene"
"6979","ENSG00000234174",8,-0.0115,0.0474,0.22,0.599,"AC016683.1","#N/A","#N/A"
"6980","ENSG00000260086",50,-0.0232,0.0491,0.22,0.599,"AC007611.1","#N/A","#N/A"
"6981","ENSG00000260526",7,0.009,0.047,0.22,0.599,"AC109347.1","#N/A","#N/A"
"6982","ENSG00000261351",62,0.0291,0.0472,0.22,0.599,"AC116913.1","#N/A","#N/A"
"6983","ENSG00000263394",113,0.0238,0.049,0.22,0.599,"AC007952.7","#N/A","#N/A"
"6984","ENSG00000266104",7,-0.0116,0.0474,0.22,0.599,"MIR4326","#N/A","#N/A"
"6985","ENSG00000274021",133,-0.031,0.0435,0.22,0.599,"AC024909.1","#N/A","#N/A"
"6986","ENSG00000278727",24,-0.0212,0.049,0.22,0.599,"AC000403.1","#N/A","#N/A"
"6987","ENSG00000073169",3817,-0.0304,0.0448,0.22,0.599,"SELENOO","9606.ENSP00000370288","Ensembl_gene"
"6988","ENSG00000218537",55,-0.0258,0.0489,0.22,0.599,"MIF-AS1","#N/A","#N/A"
"6989","ENSG00000247151",6,-0.0142,0.048,0.22,0.599,"CSTF3-DT","#N/A","#N/A"
"6990","ENSG00000257613",7,0.011,0.0473,0.22,0.599,"AC084032.1","#N/A","#N/A"
"6991","ENSG00000236882",16,-0.0185,0.0487,0.22,0.599,"LINC01554","#N/A","#N/A"
"6992","ENSG00000233892",14,-0.0143,0.0479,0.22,0.599,"PAIP1P1","#N/A","#N/A"
"6993","ENSG00000246223",314,-0.0304,0.0449,0.22,0.599,"LINC01550","#N/A","#N/A"
"6994","ENSG00000167333",385,0.0308,0.0439,0.221,0.599,"TRIM68","9606.ENSP00000300747","Ensembl_gene"
"6995","ENSG00000172262",605,0.0281,0.0476,0.221,0.599,"ZNF131","9606.ENSP00000421246","Ensembl_gene"
"6996","ENSG00000240710",41,-0.0191,0.0484,0.221,0.599,"AL512306.3","#N/A","#N/A"
"6997","ENSG00000072401",1404,-0.0239,0.0488,0.221,0.599,"UBE2D1","9606.ENSP00000363019","Ensembl_gene"
"6998","ENSG00000155959",700,0.0221,0.0488,0.221,0.6,"VBP1","9606.ENSP00000286428","Ensembl_gene"
"6999","ENSG00000157570",1089,0.0313,0.0404,0.221,0.6,"TSPAN18","9606.ENSP00000339820","Ensembl_gene"
"7000","ENSG00000188649",49,-0.0234,0.049,0.221,0.6,"CC2D2B","9606.ENSP00000386988","Ensembl_gene"
"7001","ENSG00000198039",55,0.0192,0.0488,0.221,0.6,"ZNF273","9606.ENSP00000418719","Ensembl_gene"
"7002","ENSG00000240219",619,-0.0295,0.0463,0.221,0.6,"AL512306.2","#N/A","#N/A"
"7003","ENSG00000250687",94,-0.0235,0.0488,0.221,0.6,"NAIPP1","#N/A","#N/A"
"7004","ENSG00000130684",1904,0.0312,0.0384,0.221,0.6,"ZNF337","9606.ENSP00000365619","Ensembl_gene"
"7005","ENSG00000165682",82,-0.0234,0.0489,0.221,0.6,"CLEC1B","9606.ENSP00000298527","Ensembl_gene"
"7006","ENSG00000101440",7,0.0113,0.0475,0.221,0.6,"ASIP","9606.ENSP00000454804","Ensembl_gene"
"7007","ENSG00000151287",118,0.0206,0.0488,0.221,0.6,"TEX30","9606.ENSP00000365200","Ensembl_gene"
"7008","ENSG00000170412",65,-0.0259,0.0487,0.222,0.6,"GPRC5C","9606.ENSP00000376403","Ensembl_gene"
"7009","ENSG00000179934",25,-0.0145,0.0479,0.222,0.6,"CCR8","9606.ENSP00000326432","Ensembl_gene"
"7010","ENSG00000183309",605,0.0307,0.0354,0.221,0.6,"ZNF623","9606.ENSP00000445979","Ensembl_gene"
"7011","ENSG00000205339",1118,0.0276,0.0478,0.222,0.6,"IPO7","9606.ENSP00000369042","Ensembl_gene"
"7012","ENSG00000259772",36,-0.0233,0.049,0.222,0.6,"AC012236.1","#N/A","#N/A"
"7013","ENSG00000261349",18,-0.0097,0.047,0.221,0.6,"AL031432.2","#N/A","#N/A"
"7014","ENSG00000277701",48,0.0192,0.0487,0.222,0.6,"AC159540.2","#N/A","#N/A"
"7015","ENSG00000287250",9,-0.0119,0.0475,0.221,0.6,"AC073046.4","#N/A","#N/A"
"7016","ENSG00000092820",5468,0.0304,0.0446,0.222,0.6,"EZR","9606.ENSP00000356042","Ensembl_gene"
"7017","ENSG00000111832",626,0.0223,0.049,0.222,0.601,"RWDD1","9606.ENSP00000420357","Ensembl_gene"
"7018","ENSG00000162607",725,0.0198,0.0486,0.222,0.601,"USP1","9606.ENSP00000343526","Ensembl_gene"
"7019","ENSG00000007341",270,0.0304,0.0344,0.222,0.601,"ST7L","9606.ENSP00000350734","Ensembl_gene"
"7020","ENSG00000149474",502,0.0312,0.0392,0.222,0.601,"KAT14","9606.ENSP00000392318","Ensembl_gene"
"7021","ENSG00000159917",184,0.0282,0.0474,0.222,0.601,"ZNF235","9606.ENSP00000291182","Ensembl_gene"
"7022","ENSG00000272839",73,-0.0231,0.0489,0.222,0.601,"AC011899.3","#N/A","#N/A"
"7023","ENSG00000279026",51,0.0286,0.0474,0.222,0.601,"AC005225.4","#N/A","#N/A"
"7024","ENSG00000259062",19,0.023,0.0492,0.222,0.601,"ACTN1-AS1","#N/A","#N/A"
"7025","ENSG00000120029",1459,0.0278,0.0283,0.222,0.602,"ARMH3","9606.ENSP00000359050","Ensembl_gene"
"7026","ENSG00000145425",29636,0.0107,0.0472,0.222,0.602,"RPS3A","9606.ENSP00000346050","Ensembl_gene"
"7027","ENSG00000176393",4333,-0.0292,0.0462,0.223,0.602,"RNPEP","9606.ENSP00000295640","Ensembl_gene"
"7028","ENSG00000116754",2114,0.0211,0.0487,0.223,0.602,"SRSF11","9606.ENSP00000359988","Ensembl_gene"
"7029","ENSG00000183662",34,0.02,0.0488,0.223,0.602,"TAFA1","9606.ENSP00000418575","Ensembl_gene"
"7030","ENSG00000109736",3748,-0.0298,0.0453,0.223,0.602,"MFSD10","9606.ENSP00000332646","Ensembl_gene"
"7031","ENSG00000110917",4147,0.0274,0.0277,0.223,0.602,"MLEC","9606.ENSP00000228506","Ensembl_gene"
"7032","ENSG00000236499",30,0.0221,0.049,0.223,0.602,"LINC00896","#N/A","#N/A"
"7033","ENSG00000272343",21,0.0169,0.0484,0.223,0.602,"AC107952.2","#N/A","#N/A"
"7034","ENSG00000166881",405,0.0258,0.0484,0.223,0.602,"NEMP1","9606.ENSP00000300128","Ensembl_gene"
"7035","ENSG00000197296",297,0.0312,0.0395,0.223,0.602,"FITM2","9606.ENSP00000380037","Ensembl_gene"
"7036","ENSG00000273136",379,-0.0261,0.0483,0.223,0.602,"NBPF26","9606.ENSP00000481542","Ensembl_gene"
"7037","ENSG00000083817",290,0.0309,0.0355,0.223,0.602,"ZNF416","9606.ENSP00000196489","Ensembl_gene"
"7038","ENSG00000111886",95,0.0195,0.0486,0.223,0.602,"GABRR2","9606.ENSP00000386029","Ensembl_gene"
"7039","ENSG00000116299",3334,-0.0254,0.0484,0.223,0.602,"KIAA1324","9606.ENSP00000358955","Ensembl_gene"
"7040","ENSG00000136010",6,-0.0094,0.0471,0.223,0.602,"ALDH1L2","9606.ENSP00000258494","Ensembl_gene"
"7041","ENSG00000137509",6038,-0.031,0.0387,0.223,0.602,"PRCP","9606.ENSP00000377055","Ensembl_gene"
"7042","ENSG00000148154",607,0.0205,0.0487,0.223,0.602,"UGCG","9606.ENSP00000363397","Ensembl_gene"
"7043","ENSG00000149930",3536,-0.0301,0.0337,0.223,0.602,"TAOK2","9606.ENSP00000310094","Ensembl_gene"
"7044","ENSG00000163520",68,0.0263,0.0485,0.223,0.602,"FBLN2","9606.ENSP00000384169","Ensembl_gene"
"7045","ENSG00000179455",7,-0.011,0.0473,0.223,0.602,"MKRN3","9606.ENSP00000313881","Ensembl_gene"
"7046","ENSG00000182584",104,0.0261,0.0485,0.223,0.602,"ACTL10","9606.ENSP00000329647","Ensembl_gene"
"7047","ENSG00000197070",4951,-0.0298,0.0454,0.223,0.602,"ARRDC1","9606.ENSP00000360475","Ensembl_gene"
"7048","ENSG00000198925",1149,-0.0298,0.0453,0.223,0.602,"ATG9A","9606.ENSP00000386710","Ensembl_gene"
"7049","ENSG00000228784",572,0.0309,0.0423,0.223,0.602,"LINC00954","#N/A","#N/A"
"7050","ENSG00000244198",529,0.0311,0.0411,0.223,0.602,"ARHGEF35-AS1","#N/A","#N/A"
"7051","ENSG00000278983",13,-0.012,0.0475,0.223,0.602,"AC048380.2","#N/A","#N/A"
"7052","ENSG00000223508",12,0.0168,0.0484,0.224,0.603,"RPL23AP53","#N/A","#N/A"
"7053","ENSG00000260256",6,-0.0077,0.0469,0.224,0.603,"AP001063.1","#N/A","#N/A"
"7054","ENSG00000071127",22699,-0.0304,0.0437,0.224,0.603,"WDR1","9606.ENSP00000427687","Ensembl_gene"
"7055","ENSG00000121057",532,0.0301,0.0448,0.224,0.603,"AKAP1","9606.ENSP00000478212","Ensembl_gene"
"7056","ENSG00000143420",6043,-0.031,0.0384,0.224,0.603,"ENSA","9606.ENSP00000341743","Ensembl_gene"
"7057","ENSG00000163898",15,-0.0154,0.0481,0.224,0.603,"LIPH","9606.ENSP00000296252","Ensembl_gene"
"7058","ENSG00000272808",7,-0.012,0.0475,0.224,0.603,"AC015712.6","#N/A","#N/A"
"7059","ENSG00000125170",349,-0.0276,0.0476,0.224,0.603,"DOK4","9606.ENSP00000344277","Ensembl_gene"
"7060","ENSG00000029639",339,0.03,0.0337,0.224,0.603,"TFB1M","9606.ENSP00000356134","Ensembl_gene"
"7061","ENSG00000074657",158,0.0261,0.0483,0.224,0.603,"ZNF532","9606.ENSP00000338217","Ensembl_gene"
"7062","ENSG00000120262",155,0.0203,0.0487,0.224,0.603,"CCDC170","9606.ENSP00000239374","Ensembl_gene"
"7063","ENSG00000147853",589,0.0296,0.0456,0.224,0.603,"AK3","9606.ENSP00000371230","Ensembl_gene"
"7064","ENSG00000168564",526,0.0262,0.0482,0.224,0.603,"CDKN2AIP","9606.ENSP00000427108","Ensembl_gene"
"7065","ENSG00000198865",38,0.0196,0.0487,0.224,0.603,"CCDC152","9606.ENSP00000354888","Ensembl_gene"
"7066","ENSG00000230368",17,-0.0121,0.0475,0.224,0.603,"FAM41C","#N/A","#N/A"
"7067","ENSG00000259494",116,0.0308,0.0446,0.224,0.603,"MRPL46","9606.ENSP00000312311","Ensembl_gene"
"7068","ENSG00000287958",56,0.0185,0.0485,0.224,0.603,"AC092053.6","#N/A","#N/A"
"7069","ENSG00000145723",155,0.0183,0.0484,0.224,0.603,"GIN1","9606.ENSP00000381970","Ensembl_gene"
"7070","ENSG00000069020",133,0.0229,0.0491,0.224,0.603,"MAST4","9606.ENSP00000385727","Ensembl_gene"
"7071","ENSG00000151208",151,0.0248,0.0486,0.224,0.603,"DLG5","9606.ENSP00000361467","Ensembl_gene"
"7072","ENSG00000165672",1719,-0.0288,0.0464,0.224,0.603,"PRDX3","9606.ENSP00000298510","Ensembl_gene"
"7073","ENSG00000167972",323,0.0307,0.0431,0.224,0.603,"ABCA3","9606.ENSP00000301732","Ensembl_gene"
"7074","ENSG00000205106",9,0.0106,0.0474,0.224,0.603,"LINC02716","9606.ENSP00000368055","Ensembl_gene"
"7075","ENSG00000274370",94,-0.0209,0.0487,0.224,0.603,"AC130371.2","#N/A","#N/A"
"7076","ENSG00000277301",120,0.0297,0.0472,0.224,0.603,"AL034550.2","#N/A","#N/A"
"7077","ENSG00000278740",6,0.0095,0.0472,0.225,0.603,"AC005332.7","#N/A","#N/A"
"7078","ENSG00000138617",770,-0.031,0.0398,0.225,0.603,"PARP16","9606.ENSP00000261888","Ensembl_gene"
"7079","ENSG00000142733",562,-0.0288,0.0464,0.225,0.603,"MAP3K6","9606.ENSP00000419591","Ensembl_gene"
"7080","ENSG00000167925",1969,-0.0306,0.0429,0.225,0.603,"GHDC","9606.ENSP00000301671","Ensembl_gene"
"7081","ENSG00000198910",32,0.0201,0.0488,0.225,0.603,"L1CAM","9606.ENSP00000359077","Ensembl_gene"
"7082","ENSG00000225964",83,-0.0175,0.0483,0.225,0.603,"NRIR","#N/A","#N/A"
"7083","ENSG00000228624",20,-0.0177,0.0485,0.225,0.603,"HDAC2-AS2","#N/A","#N/A"
"7084","ENSG00000244486",154,-0.0239,0.0487,0.225,0.603,"SCARF2","9606.ENSP00000477564","Ensembl_gene"
"7085","ENSG00000186132",143,0.0208,0.0487,0.225,0.604,"C2orf76","9606.ENSP00000386302","Ensembl_gene"
"7086","ENSG00000237980",9,-0.0118,0.0475,0.225,0.604,"LINC02773","#N/A","#N/A"
"7087","ENSG00000140511",2442,0.0294,0.0457,0.225,0.604,"HAPLN3","9606.ENSP00000352606","Ensembl_gene"
"7088","ENSG00000023892",14477,-0.0308,0.0417,0.225,0.604,"DEF6","9606.ENSP00000319831","Ensembl_gene"
"7089","ENSG00000082516",414,0.0271,0.0477,0.226,0.605,"GEMIN5","9606.ENSP00000285873","Ensembl_gene"
"7090","ENSG00000124571",1047,0.0303,0.0394,0.226,0.605,"XPO5","9606.ENSP00000265351","Ensembl_gene"
"7091","ENSG00000133030",3631,0.0305,0.0359,0.226,0.605,"MPRIP","9606.ENSP00000379156","Ensembl_gene"
"7092","ENSG00000248538",20,-0.0121,0.0475,0.226,0.605,"AC022784.1","#N/A","#N/A"
