"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"3981","ENSG00000112282",692,0,0.0014,0.0693,0.393,"MED23","9606.ENSP00000357047","Ensembl_gene"
"3982","ENSG00000135249",386,0,0.0014,0.0693,0.393,"RINT1","9606.ENSP00000257700","Ensembl_gene"
"3983","ENSG00000249936",21,0,0.0014,0.0693,0.393,"RAC1P2","#N/A","#N/A"
"3984","ENSG00000124785",38,0,0.0014,0.0693,0.393,"NRN1","9606.ENSP00000480483","Ensembl_gene"
"3985","ENSG00000276045",3433,0,0.0014,0.0694,0.393,"ORAI1","9606.ENSP00000480616","Ensembl_gene"
"3986","ENSG00000157350",5543,0,0.0014,0.0694,0.393,"ST3GAL2","9606.ENSP00000377257","Ensembl_gene"
"3987","ENSG00000149182",6544,1e-04,0.0014,0.0695,0.393,"ARFGAP2","9606.ENSP00000434442","Ensembl_gene"
"3988","ENSG00000164010",654,-1e-04,0.0014,0.0694,0.393,"ERMAP","9606.ENSP00000361595","Ensembl_gene"
"3989","ENSG00000228451",21,0,0.0014,0.0695,0.393,"SDAD1P1","#N/A","#N/A"
"3990","ENSG00000276715",2,0,0.0014,0.0695,0.393,"YWHAEP7","#N/A","#N/A"
"3991","ENSG00000287097",17,0,0.0014,0.0695,0.393,"AL590550.1","#N/A","#N/A"
"3992","ENSG00000120690",2462,0,0.0014,0.0696,0.393,"ELF1","9606.ENSP00000239882","Ensembl_gene"
"3993","ENSG00000133612",1485,0,0.0014,0.0695,0.393,"AGAP3","9606.ENSP00000380413","Ensembl_gene"
"3994","ENSG00000162302",4075,0,0.0014,0.0696,0.393,"RPS6KA4","9606.ENSP00000333896","Ensembl_gene"
"3995","ENSG00000176261",458,0,0.0014,0.0696,0.394,"ZBTB8OS","9606.ENSP00000417677","Ensembl_gene"
"3996","ENSG00000215417",27,0,0.0014,0.0696,0.394,"MIR17HG","#N/A","#N/A"
"3997","ENSG00000251637",18,0,0.0014,0.0697,0.394,"LINC02754","#N/A","#N/A"
"3998","ENSG00000211898",4053,0,0.0014,0.0698,0.394,"IGHD","#N/A","#N/A"
"3999","ENSG00000251301",268,0,0.0014,0.0698,0.394,"LINC02384","#N/A","#N/A"
"4000","ENSG00000158714",240,0,0.0014,0.0698,0.394,"SLAMF8","9606.ENSP00000289707","Ensembl_gene"
"4001","ENSG00000080824",8608,-2e-04,0.0014,0.0698,0.394,"HSP90AA1","9606.ENSP00000335153","Ensembl_gene"
"4002","ENSG00000273749",1069,1e-04,0.0014,0.0699,0.394,"CYFIP1","9606.ENSP00000481038","Ensembl_gene"
"4003","ENSG00000165695",17,0,0.0014,0.0699,0.394,"AK8","9606.ENSP00000298545","Ensembl_gene"
"4004","ENSG00000171827",103,0,0.0014,0.0699,0.394,"ZNF570","9606.ENSP00000467218","Ensembl_gene"
"4005","ENSG00000149196",809,0,0.0014,0.07,0.395,"HIKESHI","9606.ENSP00000278483","Ensembl_gene"
"4006","ENSG00000188092",158,0,0.0014,0.07,0.395,"GPR89B","9606.ENSP00000358233","Ensembl_gene"
"4007","ENSG00000204438",1829,0,0.0014,0.07,0.395,"GPANK1","9606.ENSP00000365071","Ensembl_gene"
"4008","ENSG00000239855",151,0,0.0014,0.07,0.395,"IGKV1-6","#N/A","#N/A"
"4009","ENSG00000152689",235,0,0.0014,0.0701,0.395,"RASGRP3","9606.ENSP00000384192","Ensembl_gene"
"4010","ENSG00000180992",728,0,0.0014,0.0701,0.395,"MRPL14","9606.ENSP00000361084","Ensembl_gene"
"4011","ENSG00000198794",185,0,0.0014,0.0702,0.395,"SCAMP5","9606.ENSP00000355387","Ensembl_gene"
"4012","ENSG00000049239",2462,0,0.0014,0.0702,0.395,"H6PD","9606.ENSP00000473348","Ensembl_gene"
"4013","ENSG00000107614",204,0,0.0014,0.0703,0.395,"TRDMT1","9606.ENSP00000367030","Ensembl_gene"
"4014","ENSG00000112742",28,0,0.0014,0.0702,0.395,"TTK","9606.ENSP00000358813","Ensembl_gene"
"4015","ENSG00000135870",1606,0,0.0014,0.0702,0.395,"RC3H1","9606.ENSP00000356669","Ensembl_gene"
"4016","ENSG00000206127",91,0,0.0014,0.0703,0.395,"GOLGA8O","9606.ENSP00000423159","Ensembl_gene"
"4017","ENSG00000256771",159,0,0.0014,0.0702,0.395,"ZNF253","9606.ENSP00000468720","Ensembl_gene"
"4018","ENSG00000275560",31,0,0.0014,0.0703,0.395,"AC008115.3","#N/A","#N/A"
"4019","ENSG00000134108",1425,0,0.0014,0.0703,0.395,"ARL8B","9606.ENSP00000256496","Ensembl_gene"
"4020","ENSG00000105438",2529,0,0.0014,0.0704,0.395,"KDELR1","9606.ENSP00000329471","Ensembl_gene"
"4021","ENSG00000109466",638,0,0.0014,0.0704,0.395,"KLHL2","9606.ENSP00000424198","Ensembl_gene"
"4022","ENSG00000245904",66,0,0.0014,0.0703,0.395,"AC025164.2","#N/A","#N/A"
"4023","ENSG00000139514",300,0,0.0014,0.0705,0.395,"SLC7A1","9606.ENSP00000370128","Ensembl_gene"
"4024","ENSG00000164919",827,0,0.0014,0.0705,0.395,"COX6C","9606.ENSP00000428895","Ensembl_gene"
"4025","ENSG00000176595",850,0,0.0014,0.0705,0.395,"KBTBD11","9606.ENSP00000321544","Ensembl_gene"
"4026","ENSG00000186104",274,0,0.0014,0.0706,0.395,"CYP2R1","9606.ENSP00000334592","Ensembl_gene"
"4027","ENSG00000227449",3,0,0.0014,0.0706,0.395,"FGF7P6","#N/A","#N/A"
"4028","ENSG00000230590",791,0,0.0014,0.0706,0.395,"FTX","#N/A","#N/A"
"4029","ENSG00000258741",24,0,0.0014,0.0705,0.395,"H2AZ2P1","#N/A","#N/A"
"4030","ENSG00000262223",4,0,0.0014,0.0706,0.395,"AC110285.1","#N/A","#N/A"
"4031","ENSG00000273148",45,0,0.0014,0.0705,0.395,"LINC00653","#N/A","#N/A"
"4032","ENSG00000146701",4390,0,0.0014,0.0706,0.395,"MDH2","9606.ENSP00000327070","Ensembl_gene"
"4033","ENSG00000078237",131,0,0.0014,0.0706,0.395,"TIGAR","9606.ENSP00000179259","Ensembl_gene"
"4034","ENSG00000116198",684,1e-04,0.0014,0.0706,0.395,"CEP104","9606.ENSP00000367476","Ensembl_gene"
"4035","ENSG00000188994",418,0,0.0014,0.0707,0.396,"ZNF292","9606.ENSP00000358590","Ensembl_gene"
"4036","ENSG00000198055",16793,0,0.0014,0.0707,0.396,"GRK6","9606.ENSP00000433511","Ensembl_gene"
"4037","ENSG00000226067",857,0,0.0014,0.0707,0.396,"LINC00623","#N/A","#N/A"
"4038","ENSG00000273314",53,0,0.0014,0.0708,0.396,"AC005229.4","#N/A","#N/A"
"4039","ENSG00000164414",305,0,0.0014,0.0709,0.396,"SLC35A1","9606.ENSP00000358565","Ensembl_gene"
"4040","ENSG00000264546",4,0,0.0014,0.0709,0.396,"AC008026.3","#N/A","#N/A"
"4041","ENSG00000204659",2,0,0.0014,0.0709,0.397,"CBY3","9606.ENSP00000366173","Ensembl_gene"
"4042","ENSG00000170322",1209,-2e-04,0.0014,0.071,0.397,"NFRKB","9606.ENSP00000436926","Ensembl_gene"
"4043","ENSG00000206560",372,0,0.0014,0.071,0.397,"ANKRD28","9606.ENSP00000382379","Ensembl_gene"
"4044","ENSG00000223621",4,0,0.0014,0.071,0.397,"AK4P4","#N/A","#N/A"
"4045","ENSG00000225975",49,0,0.0014,0.071,0.397,"LINC01534","#N/A","#N/A"
"4046","ENSG00000285130",39,0,0.0014,0.0711,0.397,"AL358113.1","#N/A","#N/A"
"4047","ENSG00000187189",309,0,0.0014,0.0711,0.397,"TSPYL4","9606.ENSP00000410943","Ensembl_gene"
"4048","ENSG00000228663",12,0,0.0014,0.0711,0.397,"PSMD10P1","#N/A","#N/A"
"4049","ENSG00000146856",23,0,0.0014,0.0711,0.397,"AGBL3","9606.ENSP00000388275","Ensembl_gene"
"4050","ENSG00000005483",1864,-1e-04,0.0014,0.0713,0.397,"KMT2E","9606.ENSP00000312379","Ensembl_gene"
"4051","ENSG00000028203",284,0,0.0014,0.0715,0.397,"VEZT","9606.ENSP00000410083","Ensembl_gene"
"4052","ENSG00000069509",225,0,0.0014,0.0714,0.397,"FUNDC1","9606.ENSP00000367284","Ensembl_gene"
"4053","ENSG00000070159",4,0,0.0014,0.0714,0.397,"PTPN3","9606.ENSP00000363667","Ensembl_gene"
"4054","ENSG00000071189",562,0,0.0014,0.0714,0.397,"SNX13","9606.ENSP00000398789","Ensembl_gene"
"4055","ENSG00000101974",230,0,0.0014,0.0715,0.397,"ATP11C","9606.ENSP00000332756","Ensembl_gene"
"4056","ENSG00000121350",308,0,0.0014,0.0713,0.397,"PYROXD1","9606.ENSP00000240651","Ensembl_gene"
"4057","ENSG00000121775",643,1e-04,0.0014,0.0715,0.397,"TMEM39B","9606.ENSP00000338165","Ensembl_gene"
"4058","ENSG00000136379",40,0,0.0014,0.0715,0.397,"ABHD17C","9606.ENSP00000258884","Ensembl_gene"
"4059","ENSG00000137968",7,0,0.0014,0.0715,0.397,"SLC44A5","9606.ENSP00000359892","Ensembl_gene"
"4060","ENSG00000139194",10,0,0.0014,0.0714,0.397,"RBP5","9606.ENSP00000266560","Ensembl_gene"
"4061","ENSG00000144381",2610,-0.0011,0.0018,0.0713,0.397,"HSPD1","9606.ENSP00000373620","Ensembl_gene"
"4062","ENSG00000167645",2386,0,0.0014,0.0715,0.397,"YIF1B","9606.ENSP00000343435","Ensembl_gene"
"4063","ENSG00000170473",1114,0,0.0014,0.0713,0.397,"PYM1","9606.ENSP00000386156","Ensembl_gene"
"4064","ENSG00000170949",766,0,0.0014,0.0715,0.397,"ZNF160","9606.ENSP00000406201","Ensembl_gene"
"4065","ENSG00000173041",36,0,0.0014,0.0714,0.397,"ZNF680","9606.ENSP00000309330","Ensembl_gene"
"4066","ENSG00000197771",2323,0,0.0014,0.0715,0.397,"MCMBP","9606.ENSP00000353098","Ensembl_gene"
"4067","ENSG00000251791",12,0,0.0014,0.0713,0.397,"SCARNA6","#N/A","#N/A"
"4068","ENSG00000259065",94,0,0.0014,0.0713,0.397,"AC005520.4","#N/A","#N/A"
"4069","ENSG00000284727",5,0,0.0014,0.0713,0.397,"AC116562.4","#N/A","#N/A"
"4070","ENSG00000288559",36,0,0.0014,0.0715,0.397,"AC016394.4","#N/A","#N/A"
"4071","ENSG00000163625",1687,0,0.0014,0.0716,0.397,"WDFY3","9606.ENSP00000295888","Ensembl_gene"
"4072","ENSG00000189410",3,0,0.0014,0.0716,0.397,"SH2D5","9606.ENSP00000406026","Ensembl_gene"
"4073","ENSG00000287265",121,0,0.0014,0.0716,0.397,"AL365272.1","#N/A","#N/A"
"4074","ENSG00000133818",173,0,0.0014,0.0717,0.397,"RRAS2","9606.ENSP00000256196","Ensembl_gene"
"4075","ENSG00000152217",86,0,0.0014,0.0717,0.397,"SETBP1","9606.ENSP00000282030","Ensembl_gene"
"4076","ENSG00000178075",211,0,0.0014,0.0717,0.397,"GRAMD1C","9606.ENSP00000350881","Ensembl_gene"
"4077","ENSG00000198406",32,0,0.0014,0.0717,0.397,"BZW1P2","#N/A","#N/A"
"4078","ENSG00000235092",32,0,0.0014,0.0717,0.397,"ID2-AS1","#N/A","#N/A"
"4079","ENSG00000187556",10,0,0.0014,0.0718,0.398,"NANOS3","9606.ENSP00000341992","Ensembl_gene"
"4080","ENSG00000129480",116,0,0.0014,0.0719,0.398,"DTD2","9606.ENSP00000312224","Ensembl_gene"
"4081","ENSG00000083312",1092,0,0.0014,0.072,0.398,"TNPO1","9606.ENSP00000336712","Ensembl_gene"
"4082","ENSG00000105865",36,0,0.0014,0.072,0.398,"DUS4L","9606.ENSP00000265720","Ensembl_gene"
"4083","ENSG00000182087",13955,4e-04,0.0015,0.0721,0.398,"TMEM259","9606.ENSP00000349087","Ensembl_gene"
"4084","ENSG00000204710",34,0,0.0014,0.072,0.398,"SPDYC","9606.ENSP00000366390","Ensembl_gene"
"4085","ENSG00000271967",7,0,0.0014,0.0721,0.399,"AL583856.2","#N/A","#N/A"
"4086","ENSG00000113732",14307,2e-04,0.0014,0.0721,0.399,"ATP6V0E1","9606.ENSP00000429690","Ensembl_gene"
"4087","ENSG00000123130",2021,0,0.0014,0.0722,0.399,"ACOT9","9606.ENSP00000368605","Ensembl_gene"
"4088","ENSG00000064102",376,0,0.0014,0.0722,0.399,"INTS13","9606.ENSP00000261191","Ensembl_gene"
"4089","ENSG00000023287",728,0,0.0014,0.0722,0.399,"RB1CC1","9606.ENSP00000025008","Ensembl_gene"
"4090","ENSG00000226904",4,0,0.0014,0.0722,0.399,"AL353608.2","#N/A","#N/A"
"4091","ENSG00000230513",74,0,0.0014,0.0723,0.399,"THAP7-AS1","#N/A","#N/A"
"4092","ENSG00000233276",34677,0,0.0014,0.0723,0.399,"GPX1","9606.ENSP00000407375","Ensembl_gene"
"4093","ENSG00000275185",12,0,0.0014,0.0723,0.399,"AC130324.3","#N/A","#N/A"
"4094","ENSG00000079332",2970,0,0.0014,0.0724,0.399,"SAR1A","9606.ENSP00000362339","Ensembl_gene"
"4095","ENSG00000101474",11261,0,0.0014,0.0725,0.399,"APMAP","9606.ENSP00000217456","Ensembl_gene"
"4096","ENSG00000108599",1009,0,0.0014,0.0726,0.399,"AKAP10","9606.ENSP00000225737","Ensembl_gene"
"4097","ENSG00000117118",2932,-2e-04,0.0014,0.0725,0.399,"SDHB","9606.ENSP00000364649","Ensembl_gene"
"4098","ENSG00000136490",44525,0,0.0014,0.0725,0.399,"LIMD2","9606.ENSP00000259006","Ensembl_gene"
"4099","ENSG00000142684",402,0,0.0014,0.0725,0.399,"ZNF593","9606.ENSP00000363384","Ensembl_gene"
"4100","ENSG00000145241",474,0,0.0014,0.0724,0.399,"CENPC","9606.ENSP00000273853","Ensembl_gene"
"4101","ENSG00000164258",320,0,0.0014,0.0724,0.399,"NDUFS4","9606.ENSP00000296684","Ensembl_gene"
"4102","ENSG00000175634",4806,0,0.0014,0.0724,0.399,"RPS6KB2","9606.ENSP00000308413","Ensembl_gene"
"4103","ENSG00000197712",96,0,0.0014,0.0726,0.399,"FAM114A1","9606.ENSP00000351740","Ensembl_gene"
"4104","ENSG00000213714",73,0,0.0014,0.0726,0.399,"FAM209B","9606.ENSP00000360376","Ensembl_gene"
"4105","ENSG00000221963",3147,0,0.0014,0.0725,0.399,"APOL6","9606.ENSP00000386280","Ensembl_gene"
"4106","ENSG00000222005",10,0,0.0014,0.0725,0.399,"LINC01118","#N/A","#N/A"
"4107","ENSG00000227740",29,0,0.0014,0.0725,0.399,"LINC02803","#N/A","#N/A"
"4108","ENSG00000125870",997,1e-04,0.0014,0.0726,0.399,"SNRPB2","9606.ENSP00000246071","Ensembl_gene"
"4109","ENSG00000176695",4,0,0.0014,0.0726,0.399,"OR4F17","9606.ENSP00000467301","Ensembl_gene"
"4110","ENSG00000145494",1633,0,0.0014,0.0727,0.399,"NDUFS6","9606.ENSP00000274137","Ensembl_gene"
"4111","ENSG00000109586",373,0,0.0014,0.0728,0.4,"GALNT7","9606.ENSP00000265000","Ensembl_gene"
"4112","ENSG00000145349",559,0,0.0014,0.0728,0.4,"CAMK2D","9606.ENSP00000339740","Ensembl_gene"
"4113","ENSG00000181126",2,0,0.0014,0.0728,0.4,"HLA-V","#N/A","#N/A"
"4114","ENSG00000102010",343,0,0.0014,0.0728,0.4,"BMX","9606.ENSP00000350224","Ensembl_gene"
"4115","ENSG00000135835",11,0,0.0014,0.0729,0.4,"KIAA1614","9606.ENSP00000356560","Ensembl_gene"
"4116","ENSG00000136161",1700,0,0.0014,0.0729,0.4,"RCBTB2","9606.ENSP00000389910","Ensembl_gene"
"4117","ENSG00000173258",55,0,0.0014,0.0729,0.4,"ZNF483","9606.ENSP00000311679","Ensembl_gene"
"4118","ENSG00000109618",174,0,0.0014,0.0729,0.4,"SEPSECS","9606.ENSP00000371535","Ensembl_gene"
"4119","ENSG00000137876",747,0,0.0014,0.0729,0.4,"RSL24D1","9606.ENSP00000260443","Ensembl_gene"
"4120","ENSG00000205755",18,0,0.0014,0.0729,0.4,"CRLF2","9606.ENSP00000383641","Ensembl_gene"
"4121","ENSG00000230910",70,0,0.0014,0.073,0.4,"AL391807.1","#N/A","#N/A"
"4122","ENSG00000168116",55,0,0.0014,0.073,0.4,"KIAA1586","9606.ENSP00000359768","Ensembl_gene"
"4123","ENSG00000141646",1300,0,0.0014,0.0731,0.4,"SMAD4","9606.ENSP00000341551","Ensembl_gene"
"4124","ENSG00000251687",2,0,0.0014,0.0731,0.4,"AC104791.1","#N/A","#N/A"
"4125","ENSG00000272699",2,0,0.0014,0.0731,0.4,"AC007620.3","#N/A","#N/A"
"4126","ENSG00000048162",440,1e-04,0.0014,0.0731,0.4,"NOP16","9606.ENSP00000480832","Ensembl_gene"
"4127","ENSG00000067900",1234,0,0.0014,0.0734,0.4,"ROCK1","9606.ENSP00000382697","Ensembl_gene"
"4128","ENSG00000083123",127,0,0.0014,0.0734,0.4,"BCKDHB","9606.ENSP00000318351","Ensembl_gene"
"4129","ENSG00000087502",441,0,0.0014,0.0733,0.4,"ERGIC2","9606.ENSP00000353270","Ensembl_gene"
"4130","ENSG00000135945",530,0,0.0014,0.0734,0.4,"REV1","9606.ENSP00000258428","Ensembl_gene"
"4131","ENSG00000138767",1669,0,0.0014,0.0734,0.4,"CNOT6L","9606.ENSP00000424896","Ensembl_gene"
"4132","ENSG00000141574",16916,0,0.0014,0.0732,0.4,"SECTM1","9606.ENSP00000269389","Ensembl_gene"
"4133","ENSG00000151748",149,0,0.0014,0.0733,0.4,"SAV1","9606.ENSP00000324729","Ensembl_gene"
"4134","ENSG00000154511",212,1e-04,0.0014,0.0734,0.4,"DIPK1A","9606.ENSP00000359333","Ensembl_gene"
"4135","ENSG00000163257",503,0,0.0014,0.0732,0.4,"DCAF16","9606.ENSP00000371682","Ensembl_gene"
"4136","ENSG00000164039",117,0,0.0014,0.0732,0.4,"BDH2","9606.ENSP00000296424","Ensembl_gene"
"4137","ENSG00000168216",1924,0,0.0014,0.0734,0.4,"LMBRD1","9606.ENSP00000359609","Ensembl_gene"
"4138","ENSG00000185585",18,0,0.0014,0.0733,0.4,"OLFML2A","9606.ENSP00000362682","Ensembl_gene"
"4139","ENSG00000185728",1299,0,0.0014,0.0734,0.4,"YTHDF3","9606.ENSP00000478490","Ensembl_gene"
"4140","ENSG00000186645",4,0,0.0014,0.0731,0.4,"SPDYE17","#N/A","#N/A"
"4141","ENSG00000188158",98,0,0.0014,0.0734,0.4,"NHS","9606.ENSP00000369400","Ensembl_gene"
"4142","ENSG00000220804",20,0,0.0014,0.0734,0.4,"LINC01881","#N/A","#N/A"
"4143","ENSG00000231412",485,0,0.0014,0.0734,0.4,"AC005392.2","#N/A","#N/A"
"4144","ENSG00000254233",3,0,0.0014,0.0731,0.4,"LINC02365","#N/A","#N/A"
"4145","ENSG00000273702",18,0,0.0014,0.0734,0.4,"AC091271.1","#N/A","#N/A"
"4146","ENSG00000120925",451,0,0.0014,0.0735,0.4,"RNF170","9606.ENSP00000445725","Ensembl_gene"
"4147","ENSG00000122707",108,0,0.0014,0.0735,0.4,"RECK","9606.ENSP00000367202","Ensembl_gene"
"4148","ENSG00000271259",20,0,0.0014,0.0735,0.4,"AC010201.1","#N/A","#N/A"
"4149","ENSG00000163481",1321,0,0.0014,0.0735,0.4,"RNF25","9606.ENSP00000295704","Ensembl_gene"
"4150","ENSG00000186448",213,0,0.0014,0.0736,0.4,"ZNF197","9606.ENSP00000379370","Ensembl_gene"
"4151","ENSG00000259548",11,0,0.0014,0.0736,0.4,"AC021483.1","#N/A","#N/A"
"4152","ENSG00000164548",2077,0,0.0014,0.0737,0.401,"TRA2A","9606.ENSP00000297071","Ensembl_gene"
"4153","ENSG00000129007",20,0,0.0014,0.0738,0.401,"CALML4","9606.ENSP00000419081","Ensembl_gene"
"4154","ENSG00000206053",954,0,0.0014,0.0738,0.401,"JPT2","9606.ENSP00000248098","Ensembl_gene"
"4155","ENSG00000280387",57,0,0.0014,0.0738,0.401,"AL109806.1","#N/A","#N/A"
"4156","ENSG00000134028",16,0,0.0014,0.0739,0.401,"ADAMDEC1","9606.ENSP00000256412","Ensembl_gene"
"4157","ENSG00000169251",332,0,0.0014,0.074,0.401,"NMD3","9606.ENSP00000419004","Ensembl_gene"
"4158","ENSG00000171791",1139,0,0.0014,0.0739,0.401,"BCL2","9606.ENSP00000381185","Ensembl_gene"
"4159","ENSG00000174010",103,0,0.0014,0.074,0.401,"KLHL15","9606.ENSP00000332791","Ensembl_gene"
"4160","ENSG00000177030",1249,0,0.0014,0.0739,0.401,"DEAF1","9606.ENSP00000371846","Ensembl_gene"
"4161","ENSG00000197121",26,0,0.0014,0.0739,0.401,"PGAP1","9606.ENSP00000346809","Ensembl_gene"
"4162","ENSG00000197461",28,0,0.0014,0.074,0.401,"PDGFA","9606.ENSP00000346508","Ensembl_gene"
"4163","ENSG00000198440",63,0,0.0014,0.0738,0.401,"ZNF583","9606.ENSP00000388502","Ensembl_gene"
"4164","ENSG00000238142",288,0,0.0014,0.074,0.401,"BX284668.5","#N/A","#N/A"
"4165","ENSG00000260947",8,0,0.0014,0.074,0.401,"AL356489.2","#N/A","#N/A"
"4166","ENSG00000281103",514,0,0.0014,0.0739,0.401,"TRG-AS1","#N/A","#N/A"
"4167","ENSG00000146592",4507,1e-04,0.0014,0.0741,0.401,"CREB5","9606.ENSP00000350359","Ensembl_gene"
"4168","ENSG00000134152",833,0,0.0014,0.0742,0.402,"KATNBL1","9606.ENSP00000256544","Ensembl_gene"
"4169","ENSG00000165929",855,0,0.0014,0.0742,0.402,"TC2N","9606.ENSP00000387882","Ensembl_gene"
"4170","ENSG00000279837",3,0,0.0014,0.0742,0.402,"AC112694.2","#N/A","#N/A"
"4171","ENSG00000109381",1353,0,0.0014,0.0743,0.402,"ELF2","9606.ENSP00000377782","Ensembl_gene"
"4172","ENSG00000153922",1106,0,0.0014,0.0743,0.402,"CHD1","9606.ENSP00000483667","Ensembl_gene"
"4173","ENSG00000227730",2,0,0.0014,0.0743,0.402,"MTND6P5","#N/A","#N/A"
"4174","ENSG00000254006",32,0,0.0014,0.0744,0.402,"AC104232.1","#N/A","#N/A"
"4175","ENSG00000125347",26922,0,0.0014,0.0744,0.402,"IRF1","9606.ENSP00000245414","Ensembl_gene"
"4176","ENSG00000151468",9,0,0.0014,0.0744,0.402,"CCDC3","9606.ENSP00000368102","Ensembl_gene"
"4177","ENSG00000019995",1270,0,0.0014,0.0745,0.403,"ZRANB1","9606.ENSP00000352676","Ensembl_gene"
"4178","ENSG00000270130",4,0,0.0014,0.0745,0.403,"AC068790.7","#N/A","#N/A"
"4179","ENSG00000271122",85,0,0.0014,0.0745,0.403,"AC018647.2","#N/A","#N/A"
"4180","ENSG00000129250",2161,0,0.0014,0.0746,0.403,"KIF1C","9606.ENSP00000320821","Ensembl_gene"
"4181","ENSG00000186687",293,0,0.0014,0.0746,0.403,"LYRM7","9606.ENSP00000368688","Ensembl_gene"
"4182","ENSG00000151718",42,0,0.0014,0.0746,0.403,"WWC2","9606.ENSP00000384222","Ensembl_gene"
"4183","ENSG00000085721",355,0,0.0014,0.0748,0.404,"RRN3","9606.ENSP00000198767","Ensembl_gene"
"4184","ENSG00000113073",5,0,0.0014,0.0748,0.404,"SLC4A9","9606.ENSP00000427661","Ensembl_gene"
"4185","ENSG00000133997",546,0,0.0014,0.0748,0.404,"MED6","9606.ENSP00000481920","Ensembl_gene"
"4186","ENSG00000123095",27,0,0.0014,0.0749,0.404,"BHLHE41","9606.ENSP00000242728","Ensembl_gene"
"4187","ENSG00000112992",638,0,0.0014,0.075,0.404,"NNT","9606.ENSP00000264663","Ensembl_gene"
"4188","ENSG00000104154",80,0,0.0014,0.075,0.404,"SLC30A4","9606.ENSP00000261867","Ensembl_gene"
"4189","ENSG00000105926",97,0,0.0014,0.0751,0.404,"MPP6","9606.ENSP00000222644","Ensembl_gene"
"4190","ENSG00000138182",108,0,0.0014,0.075,0.404,"KIF20B","9606.ENSP00000360793","Ensembl_gene"
"4191","ENSG00000165572",117,0,0.0014,0.075,0.404,"KBTBD6","9606.ENSP00000368799","Ensembl_gene"
"4192","ENSG00000174938",3,0,0.0014,0.0751,0.404,"SEZ6L2","9606.ENSP00000481917","Ensembl_gene"
"4193","ENSG00000204271",248,0,0.0014,0.0751,0.404,"SPIN3","9606.ENSP00000364054","Ensembl_gene"
"4194","ENSG00000022277",6985,0,0.0014,0.0751,0.405,"RTF2","9606.ENSP00000023939","Ensembl_gene"
"4195","ENSG00000272655",372,0,0.0014,0.0751,0.405,"POLR2J4","#N/A","#N/A"
"4196","ENSG00000153291",8,0,0.0014,0.0752,0.405,"SLC25A27","9606.ENSP00000360398","Ensembl_gene"
"4197","ENSG00000183340",82,0,0.0014,0.0752,0.405,"JRKL","9606.ENSP00000333350","Ensembl_gene"
"4198","ENSG00000196757",614,0,0.0014,0.0752,0.405,"ZNF700","9606.ENSP00000479449","Ensembl_gene"
"4199","ENSG00000241644",24,0,0.0014,0.0752,0.405,"INMT","9606.ENSP00000013222","Ensembl_gene"
"4200","ENSG00000186017",129,0,0.0014,0.0753,0.405,"ZNF566","9606.ENSP00000376010","Ensembl_gene"
"4201","ENSG00000197019",1022,0,0.0014,0.0752,0.405,"SERTAD1","9606.ENSP00000350633","Ensembl_gene"
"4202","ENSG00000238260",185,0,0.0014,0.0753,0.405,"AL513320.1","#N/A","#N/A"
"4203","ENSG00000284976",1668,0,0.0014,0.0753,0.405,"BX255925.3","#N/A","#N/A"
"4204","ENSG00000109501",114,0,0.0014,0.0754,0.405,"WFS1","9606.ENSP00000226760","Ensembl_gene"
"4205","ENSG00000111142",901,0,0.0014,0.0754,0.405,"METAP2","9606.ENSP00000325312","Ensembl_gene"
"4206","ENSG00000153936",339,0,0.0014,0.0753,0.405,"HS2ST1","9606.ENSP00000359581","Ensembl_gene"
"4207","ENSG00000241316",7,0,0.0014,0.0754,0.405,"SUCLG2-AS1","#N/A","#N/A"
"4208","ENSG00000272008",6,0,0.0014,0.0754,0.405,"AL139274.2","#N/A","#N/A"
"4209","ENSG00000055950",1585,0,0.0014,0.0755,0.405,"MRPL43","9606.ENSP00000339844","Ensembl_gene"
"4210","ENSG00000095787",3841,-0.0019,0.005,0.0756,0.405,"WAC","9606.ENSP00000346986","Ensembl_gene"
"4211","ENSG00000106034",83,0,0.0014,0.0756,0.405,"CPED1","9606.ENSP00000309772","Ensembl_gene"
"4212","ENSG00000117528",340,0,0.0014,0.0755,0.405,"ABCD3","9606.ENSP00000359233","Ensembl_gene"
"4213","ENSG00000138107",7168,1e-04,0.0014,0.0756,0.405,"ACTR1A","9606.ENSP00000358921","Ensembl_gene"
"4214","ENSG00000197147",204,0,0.0014,0.0755,0.405,"LRRC8B","9606.ENSP00000332674","Ensembl_gene"
"4215","ENSG00000236946",11,0,0.0014,0.0755,0.405,"HNRNPA1P70","#N/A","#N/A"
"4216","ENSG00000247199",77,0,0.0014,0.0756,0.405,"AC011346.1","#N/A","#N/A"
"4217","ENSG00000285744",10,0,0.0014,0.0755,0.405,"AC083837.1","#N/A","#N/A"
"4218","ENSG00000087301",155,0,0.0014,0.0756,0.405,"TXNDC16","9606.ENSP00000281741","Ensembl_gene"
"4219","ENSG00000128944",362,0,0.0014,0.0756,0.405,"KNSTRN","9606.ENSP00000249776","Ensembl_gene"
"4220","ENSG00000106299",149,0,0.0014,0.0756,0.405,"WASL","9606.ENSP00000223023","Ensembl_gene"
"4221","ENSG00000166432",206,0,0.0014,0.0757,0.405,"ZMAT1","9606.ENSP00000361868","Ensembl_gene"
