"","signature","padj","comparison","method","ln_padj"
"283","LS_v_NL_post_DP",5.90515906747241e-10,"dupi","LEANR+ORA",21.250024542894
"284","LS_Dup_W4",7.91476221239922e-09,"dupi","LEANR+ORA",18.654536186718
"285","LS_pre_post_DPL",3.34697324594013e-09,"dupi","LEANR+ORA",19.515209408194
"286","serum_AD_m3_v_m0_DP",1.26136580609445e-06,"dupi","LEANR+ORA",13.5833154509847
"287","LS_v_NL_BSL",0.000107238748767754,"dupi","LEANR+ORA",9.1404529122536
"288","LS_Dup_W16",0.000574626763162482,"dupi","LEANR+ORA",7.46178983547194
"289","LS_v_NL_post_DP",0.000574626763162482,"dupi","LEANR+ORA",7.46178983547194
"290","LS_pre_post_DPL",1.43929552928399e-40,"dupi","LEANR+ORA",91.739249941654
"291","serum_AD_m3_v_m0_DP",1.68712179993366e-29,"dupi","LEANR+ORA",66.2519436967389
"292","LS_v_NL_BSL",2.66705492835009e-27,"dupi","LEANR+ORA",61.1888226702946
"293","LS_Dup_W16",3.04784631758561e-12,"dupi","LEANR+ORA",26.5165859001149
"294","LS_v_NL_post_DP",4.03986609565606e-11,"dupi","LEANR+ORA",23.9322244761503
"295","LS_Dup_W4",2.1549760161017e-10,"dupi","LEANR+ORA",22.2580713358658
"296","LS_pre_post_DPL",2.67643680077091e-28,"dupi","LEANR+ORA",63.4878962459001
"297","LS_v_NL_BSL",1.27145473123301e-23,"dupi","LEANR+ORA",52.7192954362649
"298","serum_AD_m3_v_m0_DP",1.82719375818308e-15,"dupi","LEANR+ORA",33.9359950704926
"299","LS_v_NL_post_DP",9.66093380272268e-09,"dupi","LEANR+ORA",18.4551755264454
"300","LS_Dup_W16",1.78633768596256e-08,"dupi","LEANR+ORA",17.8405132054831
"301","LS_pre_post_DPL",3.74172623229046e-20,"dupi","LEANR+ORA",44.7321547955043
"302","serum_AD_m3_v_m0_DP",1.29451474022342e-11,"dupi","LEANR+ORA",25.0703001159815
"303","LS_v_NL_BSL",5.45498834528533e-11,"dupi","LEANR+ORA",23.6319055401714
"304","LS_v_NL_post_DP",0.000155101836579475,"dupi","LEANR+ORA",8.77142864659157
"305","LS_pre_post_DPL",4.48637192696167e-14,"dupi","LEANR+ORA",30.7351469608822
"306","serum_AD_m3_v_m0_DP",2.00401039090887e-13,"dupi","LEANR+ORA",29.2384558406292
"307","LS_v_NL_BSL",1.28627953069833e-08,"dupi","LEANR+ORA",18.168926777295
"308","LS_Dup_W16",0.00024427528928925,"dupi","LEANR+ORA",8.31721473385763
"309","LS_pre_post_DPL",1.94927916311215e-18,"dupi","LEANR+ORA",40.7790720296007
"310","serum_AD_m3_v_m0_DP",7.76755345114062e-18,"dupi","LEANR+ORA",39.3965764302487
"311","LS_v_NL_BSL",3.90209473938398e-15,"dupi","LEANR+ORA",33.1772628733059
"312","LS_Dup_W16",5.99133489803331e-08,"dupi","LEANR+ORA",16.6303665022238
"313","LS_v_NL_post_DP",1.18676364913646e-05,"dupi","LEANR+ORA",11.3416954853135
"314","serum_AD_m3_v_m0_DP",6.03490308800315e-06,"dupi","LEANR+ORA",12.0179507618696
"315","LS_v_NL_BSL",0.0349675506588066,"dupi","LEANR+ORA",3.35333477157213
"316","LS_pre_post_DPL",5.94480783934386e-25,"dupi","LEANR+ORA",55.7821091183016
"317","serum_AD_m3_v_m0_DP",3.64573586101791e-22,"dupi","LEANR+ORA",49.3633138184744
"318","LS_v_NL_BSL",3.41905360137227e-14,"dupi","LEANR+ORA",31.0068275138824
"319","LS_v_NL_post_DP",1.44280131920998e-07,"dupi","LEANR+ORA",15.7515090665713
"320","LS_Dup_W16",1.90425242866472e-06,"dupi","LEANR+ORA",13.1714210523026
"321","LS_Dup_W4",4.8691110989726e-06,"dupi","LEANR+ORA",12.232599163408
"322","LS_pre_post_DPL",9.31290766917842e-29,"dupi","LEANR+ORA",64.5435663375237
"323","serum_AD_m3_v_m0_DP",1.30438077453592e-24,"dupi","LEANR+ORA",54.9963138059656
"324","LS_v_NL_BSL",4.94498544281657e-16,"dupi","LEANR+ORA",35.2429874666531
"325","LS_Dup_W16",4.35898107190914e-11,"dupi","LEANR+ORA",23.8561976919889
"326","LS_Dup_W4",3.68187533061284e-07,"dupi","LEANR+ORA",14.8146734278698
"327","LS_v_NL_post_DP",7.47667528378182e-07,"dupi","LEANR+ORA",14.1063074385606
"328","LS_v_NL_DP_W0",8.88780456834614e-05,"dupi","LEANR+ORA",9.32824540113453
"329","LS_pre_post_DPL",4.37143938793793e-46,"dupi","LEANR+ORA",104.443821943461
"330","LS_v_NL_BSL",1.17983863589074e-28,"dupi","LEANR+ORA",64.3070049239519
"331","serum_AD_m3_v_m0_DP",1.85807592448229e-26,"dupi","LEANR+ORA",59.247670914735
"332","LS_Dup_W16",1.77902962513757e-12,"dupi","LEANR+ORA",27.0549530546923
"333","LS_v_NL_post_DP",6.55431721152417e-11,"dupi","LEANR+ORA",23.4483120741458
"334","LS_Dup_W4",2.60588253274949e-09,"dupi","LEANR+ORA",19.7654944349506
"335","LS_pre_post_DPL",2.04751710398608e-31,"dupi","LEANR+ORA",70.6635099925101
"336","serum_AD_m3_v_m0_DP",2.35714948038811e-19,"dupi","LEANR+ORA",42.891663725178
"337","LS_v_NL_BSL",1.9854856256257e-18,"dupi","LEANR+ORA",40.7606681420047
"338","LS_v_NL_post_DP",5.85986788573792e-09,"dupi","LEANR+ORA",18.9551387787076
"339","LS_Dup_W16",4.79306791842665e-08,"dupi","LEANR+ORA",16.853510053538
"340","LS_pre_post_DPL",3.01178955450826e-50,"dupi","LEANR+ORA",114.026720211227
"341","LS_v_NL_BSL",4.40083114705287e-31,"dupi","LEANR+ORA",69.8983444626725
"342","serum_AD_m3_v_m0_DP",2.35344022736738e-28,"dupi","LEANR+ORA",63.6165044196337
"343","LS_v_NL_post_DP",1.06675409662718e-13,"dupi","LEANR+ORA",29.868985725556
"344","LS_Dup_W4",8.14308674130003e-13,"dupi","LEANR+ORA",27.8364368942409
"345","LS_Dup_W16",8.66997013240099e-11,"dupi","LEANR+ORA",23.1685706770844
"346","LS_v_NL_DP_W0",2.58956325326918e-05,"dupi","LEANR+ORA",10.5614362315595
"347","LS_pre_post_DPL",2.9276418155732e-34,"dupi","LEANR+ORA",77.2136959039284
"348","LS_v_NL_BSL",2.28192298017591e-25,"dupi","LEANR+ORA",56.7396088249993
"349","serum_AD_m3_v_m0_DP",7.06923245175478e-25,"dupi","LEANR+ORA",55.6088754149444
"350","LS_v_NL_post_DP",9.84707329839865e-13,"dupi","LEANR+ORA",27.6464319249557
"351","LS_Dup_W16",1.58632192961373e-11,"dupi","LEANR+ORA",24.867017938218
"352","LS_pre_post_DPL",1.63128934041877e-44,"dupi","LEANR+ORA",100.824373383208
"353","LS_v_NL_BSL",2.45064570501043e-32,"dupi","LEANR+ORA",72.7863714329114
"354","serum_AD_m3_v_m0_DP",3.52245283625606e-25,"dupi","LEANR+ORA",56.3054697494315
"355","LS_v_NL_post_DP",5.53691956713282e-16,"dupi","LEANR+ORA",35.1299231766038
"356","LS_Dup_W16",1.17044069479202e-10,"dupi","LEANR+ORA",22.8684705898348
"357","LS_pre_post_DPL",3.29501502293667e-44,"dupi","LEANR+ORA",100.121333364481
"358","LS_v_NL_BSL",6.1951915289773e-32,"dupi","LEANR+ORA",71.8589495445029
"359","serum_AD_m3_v_m0_DP",7.36043222585554e-24,"dupi","LEANR+ORA",53.2659235745016
"360","LS_Dup_W16",7.63166878230217e-12,"dupi","LEANR+ORA",25.5987145812696
"361","LS_v_NL_post_DP",8.64500292388607e-12,"dupi","LEANR+ORA",25.4740396585763
"362","LS_Dup_W4",6.17201464916679e-11,"dupi","LEANR+ORA",23.5084107149486
"363","LS_pre_post_DPL",8.66416442392413e-42,"dupi","LEANR+ORA",94.5493784184007
"364","serum_AD_m3_v_m0_DP",6.38956571063307e-32,"dupi","LEANR+ORA",71.8280566736369
"365","LS_v_NL_BSL",1.53391948715404e-28,"dupi","LEANR+ORA",64.0445563878236
"366","LS_v_NL_post_DP",2.17455577241558e-11,"dupi","LEANR+ORA",24.5516116218218
"367","LS_Dup_W16",1.04409686169645e-10,"dupi","LEANR+ORA",22.982698665381
"368","LS_Dup_W4",1.79850455364986e-09,"dupi","LEANR+ORA",20.1363103208807
"369","LS_pre_post_DPL",3.03683896279113e-43,"dupi","LEANR+ORA",97.9003418391797
"370","serum_AD_m3_v_m0_DP",3.60139396575323e-36,"dupi","LEANR+ORA",81.6117423645618
"371","LS_v_NL_BSL",6.00894134270806e-29,"dupi","LEANR+ORA",64.9817191130961
"372","LS_Dup_W16",1.02214529381416e-12,"dupi","LEANR+ORA",27.609117468093
"373","LS_v_NL_post_DP",4.67176692581655e-10,"dupi","LEANR+ORA",21.4843135731126
"374","LS_Dup_W4",3.55624575220325e-09,"dupi","LEANR+ORA",19.4545604125142
"375","LS_v_NL_DP_W0",0.000189593085278171,"dupi","LEANR+ORA",8.57063043886024
"376","LS_pre_post_DPL",3.64720667722348e-35,"dupi","LEANR+ORA",79.2965166740954
"377","serum_AD_m3_v_m0_DP",9.99885804698872e-27,"dupi","LEANR+ORA",59.8673266196671
"378","LS_v_NL_BSL",6.44504443742664e-25,"dupi","LEANR+ORA",55.7013157936154
"379","LS_Dup_W16",1.3532338221669e-10,"dupi","LEANR+ORA",22.723353778117
"380","LS_v_NL_post_DP",6.53753675132065e-10,"dupi","LEANR+ORA",21.1482904789483
"381","LS_Dup_W4",4.28012309362617e-08,"dupi","LEANR+ORA",16.9666989745792
"382","LS_pre_post_DPL",8.73446226931429e-37,"dupi","LEANR+ORA",83.0283720595563
"383","LS_v_NL_BSL",1.05344314517845e-26,"dupi","LEANR+ORA",59.8151484325966
"384","serum_AD_m3_v_m0_DP",6.19144960163529e-22,"dupi","LEANR+ORA",48.8337028021572
"385","LS_v_NL_post_DP",4.57353819776453e-10,"dupi","LEANR+ORA",21.5055638018846
"386","LS_Dup_W16",1.36676078725775e-09,"dupi","LEANR+ORA",20.4108222855504
"387","serum_AD_m3_v_m0_DP",3.38420709278252e-09,"dupi","LEANR+ORA",19.5041461994442
"388","LS_v_NL_BSL",0.00297122666022751,"dupi","LEANR+ORA",5.81878039452392
"389","LS_pre_post_DPL",0.00297122666022751,"dupi","LEANR+ORA",5.81878039452392
"390","LS_pre_post_DPL",2.70143265128354e-16,"dupi","LEANR+ORA",35.8475792440325
"391","LS_v_NL_BSL",2.37252256604317e-11,"dupi","LEANR+ORA",24.4644822599738
"392","LS_v_NL_post_DP",0.00100404835169695,"dupi","LEANR+ORA",6.9037150998115
"393","LS_pre_post_DPL",3.62076892901833e-26,"dupi","LEANR+ORA",58.5805260032326
"394","LS_v_NL_BSL",1.62240253219943e-16,"dupi","LEANR+ORA",36.3574533927174
"395","serum_AD_m3_v_m0_DP",4.57528544586723e-11,"dupi","LEANR+ORA",23.8077669336141
"396","LS_v_NL_post_DP",3.79202681573436e-06,"dupi","LEANR+ORA",12.4826099019366
"397","LS_pre_post_DPL",2.45412171488177e-16,"dupi","LEANR+ORA",35.9435925442797
"398","LS_v_NL_BSL",8.18248251792799e-11,"dupi","LEANR+ORA",23.2264404320632
"399","LS_v_NL_post_DP",0.000193877295724344,"dupi","LEANR+ORA",8.54828509527736
"400","LS_pre_post_DPL",1.26916816593935e-38,"dupi","LEANR+ORA",87.2598718353506
"401","LS_v_NL_BSL",4.01577266703881e-24,"dupi","LEANR+ORA",53.8718124578829
"402","serum_AD_m3_v_m0_DP",1.22984229066098e-22,"dupi","LEANR+ORA",50.4499861036803
"403","LS_v_NL_post_DP",5.04983261957008e-11,"dupi","LEANR+ORA",23.7090809248361
"404","LS_Dup_W16",5.71816592618895e-09,"dupi","LEANR+ORA",18.9796177252461
"405","LS_pre_post_DPL",1.36283435809712e-37,"dupi","LEANR+ORA",84.8860818228919
"406","LS_v_NL_BSL",4.37104491881379e-28,"dupi","LEANR+ORA",62.9973805114518
"407","serum_AD_m3_v_m0_DP",7.71753889255743e-18,"dupi","LEANR+ORA",39.4030361569833
"408","LS_v_NL_post_DP",2.71867290395312e-10,"dupi","LEANR+ORA",22.0257070716543
"409","LS_Dup_W16",5.23342510139131e-08,"dupi","LEANR+ORA",16.7656147851223
"410","LS_pre_post_DPL",9.95880246324856e-46,"dupi","LEANR+ORA",103.620457447972
"411","LS_v_NL_BSL",3.44687588023426e-33,"dupi","LEANR+ORA",74.7478397899721
"412","serum_AD_m3_v_m0_DP",1.75424239357818e-31,"dupi","LEANR+ORA",70.818100803671
"413","LS_v_NL_post_DP",3.91018700019847e-12,"dupi","LEANR+ORA",26.2674359169372
"414","LS_Dup_W16",1.50500551463957e-11,"dupi","LEANR+ORA",24.919639460528
"415","LS_Dup_W4",4.36422560365978e-10,"dupi","LEANR+ORA",21.5524101667752
"416","LS_pre_post_DPL",9.60743268522793e-06,"dupi","LEANR+ORA",11.5529735210136
"417","LS_v_NL_BSL",0.000983229099352102,"dupi","LEANR+ORA",6.92466840357586
"418","LS_pre_post_DPL",1.75213667717265e-34,"dupi","LEANR+ORA",77.7270571602413
"419","serum_AD_m3_v_m0_DP",9.32688336312768e-29,"dupi","LEANR+ORA",64.5420667824543
"420","LS_v_NL_BSL",6.24833685509878e-18,"dupi","LEANR+ORA",39.6142163487404
"421","LS_Dup_W16",2.03469129426642e-05,"dupi","LEANR+ORA",10.8025813557322
"422","LS_v_NL_post_DP",2.04429635529629e-05,"dupi","LEANR+ORA",10.7978718152245
"423","LS_Dup_W4",4.16183927915099e-05,"dupi","LEANR+ORA",10.0869683539984
"424","LS_v_NL_DP_W0",0.0446515951177481,"dupi","LEANR+ORA",3.10886524737618
"425","LS_pre_post_DPL",3.74172623229046e-20,"dupi","LEANR+ORA",44.7321547955043
"426","serum_AD_m3_v_m0_DP",2.28144940949165e-13,"dupi","LEANR+ORA",29.1087952620143
"427","LS_v_NL_BSL",5.45498834528533e-11,"dupi","LEANR+ORA",23.6319055401714
"428","LS_v_NL_post_DP",1.72770619760028e-05,"dupi","LEANR+ORA",10.9661308335811
"429","LS_pre_post_DPL",2.60891225944777e-25,"dupi","LEANR+ORA",56.6056939492169
"430","LS_v_NL_BSL",1.47939665256561e-15,"dupi","LEANR+ORA",34.1471420574389
"431","serum_AD_m3_v_m0_DP",6.31224980621688e-15,"dupi","LEANR+ORA",32.6962842357534
"432","LS_Dup_W16",5.99594489457422e-07,"dupi","LEANR+ORA",14.3270122611247
"433","LS_v_NL_post_DP",7.0463832551759e-06,"dupi","LEANR+ORA",11.8629960862267
"434","LS_pre_post_DPL",1.26997743984735e-17,"dupi","LEANR+ORA",38.9049474444858
"435","serum_AD_m3_v_m0_DP",6.12831107908115e-15,"dupi","LEANR+ORA",32.7258572002032
"436","LS_v_NL_BSL",9.41874241967485e-13,"dupi","LEANR+ORA",27.6909046303425
"437","LS_Dup_W16",3.34923690810577e-05,"dupi","LEANR+ORA",10.3041929337062
"438","LS_v_NL_post_DP",0.000707224928451052,"dupi","LEANR+ORA",7.25416179775551
"439","LS_pre_post_DPL",3.32309031317706e-39,"dupi","LEANR+ORA",88.5999234595591
"440","serum_AD_m3_v_m0_DP",1.36290909714767e-25,"dupi","LEANR+ORA",57.255005867576
"441","LS_v_NL_BSL",1.59607322198655e-25,"dupi","LEANR+ORA",57.0970809484382
"442","LS_Dup_W16",1.5834709438196e-10,"dupi","LEANR+ORA",22.5662316924526
"443","LS_Dup_W4",6.46888805082059e-10,"dupi","LEANR+ORA",21.1588466985129
"444","LS_v_NL_post_DP",9.95839370647702e-09,"dupi","LEANR+ORA",18.4248500528061
"445","LS_v_NL_DP_W0",1.23402091471611e-05,"dupi","LEANR+ORA",11.3026475909142
"446","LS_pre_post_DPL",2.21636543045649e-21,"dupi","LEANR+ORA",47.5584182921447
"447","serum_AD_m3_v_m0_DP",4.10277035503329e-21,"dupi","LEANR+ORA",46.9426245109951
"448","LS_v_NL_BSL",8.11079324948688e-19,"dupi","LEANR+ORA",41.655921092262
"449","LS_Dup_W16",3.99852263529693e-10,"dupi","LEANR+ORA",21.6399259782196
"450","LS_Dup_W4",9.78967067056923e-10,"dupi","LEANR+ORA",20.7445231133337
"451","LS_v_NL_post_DP",7.1674562378089e-08,"dupi","LEANR+ORA",16.4511299308379
"452","LS_pre_post_DPL",7.75603197027858e-42,"dupi","LEANR+ORA",94.660103046372
"453","LS_v_NL_BSL",2.76944323783126e-31,"dupi","LEANR+ORA",70.3614915799916
"454","serum_AD_m3_v_m0_DP",2.14164722603919e-22,"dupi","LEANR+ORA",49.8952967811328
"455","LS_v_NL_post_DP",6.8841883021251e-10,"dupi","LEANR+ORA",21.0966236983736
"456","LS_Dup_W16",6.8841883021251e-10,"dupi","LEANR+ORA",21.0966236983736
"457","LS_pre_post_DPL",4.54611056679955e-30,"dupi","LEANR+ORA",67.5632807429095
"458","LS_v_NL_BSL",4.85623770791973e-22,"dupi","LEANR+ORA",49.0766080419261
"459","serum_AD_m3_v_m0_DP",1.88202367342363e-17,"dupi","LEANR+ORA",38.5115989609499
"460","LS_v_NL_post_DP",5.20379280176313e-09,"dupi","LEANR+ORA",19.0738780922765
"461","LS_Dup_W16",1.13109941064771e-07,"dupi","LEANR+ORA",15.9949055614467
"462","LS_pre_post_DPL",9.98743001482732e-47,"dupi","LEANR+ORA",105.920172066929
"463","LS_v_NL_BSL",2.9126095984144e-33,"dupi","LEANR+ORA",74.9162586202628
"464","serum_AD_m3_v_m0_DP",7.81274666196915e-23,"dupi","LEANR+ORA",50.9037005515669
"465","LS_v_NL_post_DP",1.44450649458995e-14,"dupi","LEANR+ORA",31.8684235649209
"466","LS_Dup_W16",3.66451614841349e-10,"dupi","LEANR+ORA",21.7271546228497
"467","LS_Dup_W4",3.72077751612482e-09,"dupi","LEANR+ORA",19.4093331807899
"468","LS_pre_post_DPL",1.56177354663963e-11,"dupi","LEANR+ORA",24.8826139585702
"469","LS_pre_post_DPL",9.84559889116443e-09,"dupi","LEANR+ORA",18.4362412946929
"470","serum_AD_m3_v_m0_DP",6.14192204782032e-07,"dupi","LEANR+ORA",14.3029579206809
"471","LS_v_NL_BSL",2.95105253548291e-06,"dupi","LEANR+ORA",12.7333486595584
"472","LS_v_NL_post_DP",0.00053373906191249,"dupi","LEANR+ORA",7.53560348653542
"473","LS_Dup_W16",0.00309492807509132,"dupi","LEANR+ORA",5.77799061218142
"474","serum_AD_eosinophil_high_pre_v_post_DP",8.67806938981739e-13,"eso_high_dupi","LEANR+ORA",27.7728071255174
"475","serum_AD_m3_v_m0_DP",2.3789969498089e-06,"eso_high_dupi","LEANR+ORA",12.9488316087759
"476","LS_pre_post_DPL",1.72244832670958e-05,"eso_high_dupi","LEANR+ORA",10.969178740522
"477","LS_v_NL_BSL",0.0263308431639954,"eso_high_dupi","LEANR+ORA",3.6370142830472
"478","LS_Dup_W16",0.0263308431639954,"eso_high_dupi","LEANR+ORA",3.6370142830472
"479","LS_pre_post_DPL",5.37922288786661e-37,"eso_high_dupi","LEANR+ORA",83.5131045216736
"480","serum_AD_eosinophil_high_pre_v_post_DP",1.57373900283249e-26,"eso_high_dupi","LEANR+ORA",59.4137580993677
"481","LS_v_NL_BSL",4.6442232250611e-24,"eso_high_dupi","LEANR+ORA",53.7264181017647
"482","serum_AD_m3_v_m0_DP",3.04988679261092e-22,"eso_high_dupi","LEANR+ORA",49.5417675731153
"483","LS_Dup_W16",6.95132010415766e-11,"eso_high_dupi","LEANR+ORA",23.3895044383504
"484","LS_v_NL_post_DP",1.68083569133703e-09,"eso_high_dupi","LEANR+ORA",20.2039747318915
"485","LS_Dup_W4",1.88229336344232e-09,"eso_high_dupi","LEANR+ORA",20.0907749293751
"486","serum_AD_eosinophil_high_pre_v_post_DP",3.50969344312545e-12,"eso_high_dupi","LEANR+ORA",26.3754924204059
"487","LS_pre_post_DPL",1.51463703521609e-08,"eso_high_dupi","LEANR+ORA",18.0055049144105
"488","LS_v_NL_BSL",5.69417969679839e-06,"eso_high_dupi","LEANR+ORA",12.0760660106323
"489","LS_v_NL_post_DP",0.0145802065824562,"eso_high_dupi","LEANR+ORA",4.22809038360926
"490","LS_pre_post_DPL",1.76119412610206e-22,"eso_high_dupi","LEANR+ORA",50.0908799861431
"491","LS_v_NL_BSL",2.71992693566967e-14,"eso_high_dupi","LEANR+ORA",31.2355862838557
"492","serum_AD_eosinophil_high_pre_v_post_DP",2.08343945746603e-11,"eso_high_dupi","LEANR+ORA",24.594415909568
"493","serum_AD_m3_v_m0_DP",5.09094778263242e-09,"eso_high_dupi","LEANR+ORA",19.0958018188786
"494","LS_v_NL_post_DP",2.13529162826275e-08,"eso_high_dupi","LEANR+ORA",17.6620775125658
"495","LS_pre_post_DPL",2.94664320801692e-49,"eso_high_dupi","LEANR+ORA",111.746002929839
"496","LS_v_NL_BSL",3.48761497637073e-30,"eso_high_dupi","LEANR+ORA",67.8283346750823
"497","serum_AD_eosinophil_high_pre_v_post_DP",1.0091048966495e-29,"eso_high_dupi","LEANR+ORA",66.7659039998589
"498","serum_AD_m3_v_m0_DP",6.14713298460566e-27,"eso_high_dupi","LEANR+ORA",60.353811719082
"499","LS_v_NL_post_DP",1.12642056744995e-14,"eso_high_dupi","LEANR+ORA",32.1171463362068
"500","LS_Dup_W16",3.25446403979046e-12,"eso_high_dupi","LEANR+ORA",26.45099351134
"501","LS_Dup_W4",2.24022170789687e-09,"eso_high_dupi","LEANR+ORA",19.9166909992377
"502","LS_pre_post_DPL",2.3213811885098e-47,"eso_high_dupi","LEANR+ORA",107.379337022311
"503","LS_v_NL_BSL",3.0858864158414e-32,"eso_high_dupi","LEANR+ORA",72.5558840288189
"504","serum_AD_eosinophil_high_pre_v_post_DP",7.79618939738237e-31,"eso_high_dupi","LEANR+ORA",69.326502807291
"505","serum_AD_m3_v_m0_DP",9.36681275740183e-28,"eso_high_dupi","LEANR+ORA",62.2352097194077
"506","LS_v_NL_post_DP",9.59521811676846e-13,"eso_high_dupi","LEANR+ORA",27.6723413473848
"507","LS_Dup_W16",1.0265356458049e-11,"eso_high_dupi","LEANR+ORA",25.3022463404835
"508","LS_Dup_W4",1.9532877087304e-10,"eso_high_dupi","LEANR+ORA",22.3563369725977
"509","serum_AD_eosinophil_high_pre_v_post_DP",1.75406892325034e-09,"eso_high_dupi","LEANR+ORA",20.1613276488709
"510","serum_AD_m3_v_m0_DP",4.25044835562575e-07,"eso_high_dupi","LEANR+ORA",14.6710711781449
"511","LS_v_NL_BSL",0.010616907590028,"eso_high_dupi","LEANR+ORA",4.54530749295128
"512","LS_pre_post_DPL",4.19782426104853e-33,"eso_high_dupi","LEANR+ORA",74.5507417108234
"513","serum_AD_eosinophil_high_pre_v_post_DP",1.45983602567823e-31,"eso_high_dupi","LEANR+ORA",71.0018137645818
"514","serum_AD_m3_v_m0_DP",8.20320366759624e-22,"eso_high_dupi","LEANR+ORA",48.5523472767284
"515","LS_v_NL_BSL",3.00418730407752e-17,"eso_high_dupi","LEANR+ORA",38.0439394973836
"516","LS_v_NL_post_DP",5.49150535041515e-09,"eso_high_dupi","LEANR+ORA",19.0200634203921
"517","LS_Dup_W16",4.35472985868161e-07,"eso_high_dupi","LEANR+ORA",14.6468330727313
"518","LS_Dup_W4",1.87175396941853e-05,"eso_high_dupi","LEANR+ORA",10.8860495221447
"519","LS_v_NL_DP_W0",0.00203862861838468,"eso_high_dupi","LEANR+ORA",6.19547794307446
"520","LS_v_NL_BSL",0.0277395008993831,"eso_high_dupi","LEANR+ORA",3.58489785634876
"521","LS_pre_post_DPL",1.07790415547531e-30,"eso_high_dupi","LEANR+ORA",69.0025342308649
"522","serum_AD_eosinophil_high_pre_v_post_DP",1.07790415547531e-30,"eso_high_dupi","LEANR+ORA",69.0025342308649
"523","serum_AD_m3_v_m0_DP",2.04792520089293e-23,"eso_high_dupi","LEANR+ORA",52.2426299553543
"524","LS_v_NL_BSL",2.01617538636519e-19,"eso_high_dupi","LEANR+ORA",43.0479144232568
"525","LS_v_NL_post_DP",6.7454740741644e-13,"eso_high_dupi","LEANR+ORA",28.0247344364601
"526","LS_Dup_W16",6.79739264408355e-10,"eso_high_dupi","LEANR+ORA",21.1093118259819
"527","LS_pre_post_DPL",2.14978456257016e-31,"eso_high_dupi","LEANR+ORA",70.6147702491523
"528","LS_v_NL_BSL",6.01470778279697e-22,"eso_high_dupi","LEANR+ORA",48.8626642790361
"529","serum_AD_eosinophil_high_pre_v_post_DP",8.76510908498975e-18,"eso_high_dupi","LEANR+ORA",39.2757527100763
"530","serum_AD_m3_v_m0_DP",6.06258743562156e-17,"eso_high_dupi","LEANR+ORA",37.3418099023686
"531","LS_v_NL_post_DP",6.15524364417241e-09,"eso_high_dupi","LEANR+ORA",18.9059614933376
"532","LS_Dup_W16",1.3079040024985e-07,"eso_high_dupi","LEANR+ORA",15.8496697932019
"533","LS_pre_post_DPL",3.02136990762143e-39,"eso_high_dupi","LEANR+ORA",88.6951082864366
"534","serum_AD_eosinophil_high_pre_v_post_DP",4.60040471713637e-34,"eso_high_dupi","LEANR+ORA",76.7617488801865
"535","serum_AD_m3_v_m0_DP",2.72623539463205e-31,"eso_high_dupi","LEANR+ORA",70.3772162016066
"536","LS_v_NL_BSL",2.34085714261782e-28,"eso_high_dupi","LEANR+ORA",63.6218654412712
"537","LS_v_NL_post_DP",1.81506253281812e-11,"eso_high_dupi","LEANR+ORA",24.7323161024679
"538","LS_Dup_W16",3.1918612626421e-11,"eso_high_dupi","LEANR+ORA",24.1678318083761
"539","LS_Dup_W4",6.60019762731466e-08,"eso_high_dupi","LEANR+ORA",16.5335811518358
"540","LS_pre_post_DPL",1.0027128131313e-47,"eso_high_dupi","LEANR+ORA",108.218790230625
"541","serum_AD_eosinophil_high_pre_v_post_DP",4.98642274074535e-29,"eso_high_dupi","LEANR+ORA",65.1682489297715
"542","LS_v_NL_BSL",4.98642274074535e-29,"eso_high_dupi","LEANR+ORA",65.1682489297715
"543","serum_AD_m3_v_m0_DP",2.37832097286895e-27,"eso_high_dupi","LEANR+ORA",61.3034027457039
"544","LS_Dup_W16",1.863822381248e-14,"eso_high_dupi","LEANR+ORA",31.6135618792236
"545","LS_v_NL_post_DP",2.47702599243492e-13,"eso_high_dupi","LEANR+ORA",29.0265475649561
"546","LS_Dup_W4",5.02061170640442e-11,"eso_high_dupi","LEANR+ORA",23.714884242789
"547","LS_v_NL_DP_W0",1.20388286134843e-06,"eso_high_dupi","LEANR+ORA",13.6299585070496
"548","serum_AD_eosinophil_high_pre_v_post_DP",4.11741779580005e-14,"eso_high_dupi","LEANR+ORA",30.8209650836364
"549","LS_pre_post_DPL",4.11741779580005e-14,"eso_high_dupi","LEANR+ORA",30.8209650836364
"550","LS_v_NL_BSL",1.25777176032738e-08,"eso_high_dupi","LEANR+ORA",18.191339032717
"551","serum_AD_m3_v_m0_DP",1.38235432834598e-07,"eso_high_dupi","LEANR+ORA",15.7943075703806
"552","LS_Dup_W16",5.09932825400579e-05,"eso_high_dupi","LEANR+ORA",9.88381664881594
"553","LS_v_NL_post_DP",5.24803940045491e-05,"eso_high_dupi","LEANR+ORA",9.85507090564799
"554","serum_AD_eosinophil_high_pre_v_post_DP",7.27058331093314e-13,"eso_high_dupi","LEANR+ORA",27.9497696852543
"555","serum_AD_m3_v_m0_DP",1.76273532283242e-09,"eso_high_dupi","LEANR+ORA",20.156399073654
"556","LS_pre_post_DPL",4.58530912224274e-09,"eso_high_dupi","LEANR+ORA",19.2004083131742
"557","LS_v_NL_BSL",1.57635977174904e-07,"eso_high_dupi","LEANR+ORA",15.6629774040083
"558","LS_Dup_W16",0.00391365934717642,"eso_high_dupi","LEANR+ORA",5.54328244824246
